json_game_id,proplay_game_id,flip_label,league
112523566482677342,LOLTMNT03_140088,0,LCS
112523566482677343,LOLTMNT03_139277,1,LCS
112523566482677344,LOLTMNT03_140113,1,LCS
112523566482677348,LOLTMNT03_139523,0,LCS
112523566482677349,LOLTMNT03_139530,0,LCS
112523566482677350,LOLTMNT03_140382,1,LCS
112523566482677351,LOLTMNT03_139540,0,LCS
112435564214584395,LOLTMNT03_143238,0,LCK
112435564214584396,LOLTMNT03_143239,1,LCK
112435564214584397,LOLTMNT03_143242,1,LCK
112435564214584401,LOLTMNT03_143512,0,LCK
112435564214584402,LOLTMNT03_142511,1,LCK
112435564214584403,LOLTMNT03_142514,1,LCK
112449598160932455,11362-11362_game_1,1,LPL
112449598160932456,11362-11362_game_2,0,LPL
112449598160932457,11362-11362_game_3,0,LPL
112523566482677366,LOLTMNT03_144032,0,LCS
112523566482677367,LOLTMNT03_143913,0,LCS
112523566482677368,LOLTMNT03_144051,1,LCS
112523566482677369,LOLTMNT03_144058,0,LCS
112523566482677370,LOLTMNT03_144069,1,LCS
112435564214584407,LOLTMNT03_143986,0,LCK
112435564214584408,LOLTMNT03_143993,0,LCK
112435564214584409,LOLTMNT03_144116,1,LCK
112435564214584410,LOLTMNT03_145002,1,LCK
113039084006949560,11363-11363_game_1,1,LPL
113039084006949561,11363-11363_game_2,1,LPL
113039084006949562,11363-11363_game_3,1,LPL
112523566482677360,LOLTMNT03_145414,0,LCS
112523566482677361,LOLTMNT03_145416,0,LCS
112523566482677362,LOLTMNT03_145420,0,LCS
112523566482677363,LOLTMNT03_144535,0,LCS
112523566482677364,LOLTMNT03_145436,0,LCS
112435564214584413,LOLTMNT03_145467,0,LCK
112435564214584414,LOLTMNT03_145472,1,LCK
112435564214584415,LOLTMNT03_144583,0,LCK
112435564214584416,LOLTMNT03_145485,1,LCK
113039084006949566,11364-11364_game_1,1,LPL
113039084006949568,11364-11364_game_3,1,LPL
113039084006949569,11364-11364_game_4,1,LPL
113039084006949570,11364-11364_game_5,0,LPL
112869331707376428,LOLTMNT05_75329,0,LEC
112869331707376429,LOLTMNT05_76295,0,LEC
112869331707376430,LOLTMNT05_75330,1,LEC
112869331707376431,LOLTMNT05_75331,1,LEC
112523566482677372,LOLTMNT03_145732,0,LCS
112523566482677373,LOLTMNT03_144844,0,LCS
112523566482677374,LOLTMNT03_144845,1,LCS
112523566482677375,LOLTMNT03_144846,0,LCS
113039084006949572,11365-11365_game_1,0,LPL
113039084006949573,11365-11365_game_2,1,LPL
113039084006949574,11365-11365_game_3,0,LPL
113039084006949575,11365-11365_game_4,0,LPL
113039084006949576,11365-11365_game_5,1,LPL
112523566482677378,LOLTMNT03_146424,0,LCS
112523566482677379,LOLTMNT03_146427,1,LCS
112523566482677380,LOLTMNT03_147293,1,LCS
112435564214584419,LOLTMNT03_147323,0,LCK
112435564214584420,LOLTMNT03_146452,1,LCK
112435564214584421,LOLTMNT03_146454,0,LCK
112435564214584422,LOLTMNT03_146456,1,LCK
112813446384803888,LOLTMNT02_164656,0,CBLOL
112813446384803889,LOLTMNT02_164659,1,CBLOL
112813446384803890,LOLTMNT02_164660,0,CBLOL
112813446384803891,LOLTMNT02_164661,0,CBLOL
112523566482677384,LOLTMNT03_146495,0,LCS
112523566482677385,LOLTMNT03_146496,0,LCS
112523566482677386,LOLTMNT03_146497,1,LCS
112523566482677387,LOLTMNT03_146500,0,LCS
112435564214584425,LOLTMNT03_146529,0,LCK
112435564214584426,LOLTMNT03_147402,0,LCK
112435564214584427,LOLTMNT03_147403,1,LCK
112435564214584428,LOLTMNT03_147404,1,LCK
112435564214584429,LOLTMNT03_147405,0,LCK
113107306006507907,LOLTMNT03_146711,0,LCK
113107306006770052,LOLTMNT03_146712,1,LCK
113107306006770053,LOLTMNT03_146714,0,LCK
113107306006770054,LOLTMNT03_146716,1,LCK
113107306006770055,LOLTMNT03_146720,0,LCK
113107306006770057,LOLTMNT03_146759,0,LCK
113107306006770058,LOLTMNT03_146762,1,LCK
113107306006770059,LOLTMNT03_146763,1,LCK
113107306006770063,LOLTMNT03_146795,0,LCK
113107306006770064,LOLTMNT03_146796,1,LCK
113107306006770065,LOLTMNT03_146797,0,LCK
113107306006770066,LOLTMNT03_146798,1,LCK
113107306006770067,LOLTMNT03_146799,0,LCK
112449598160932401,11353-11353_game_1,0,LPL
112449598160932402,11353-11353_game_2,0,LPL
112449598160932403,11353-11353_game_3,1,LPL
112449598160932404,11353-11353_game_4,0,LPL
112449598160932405,11353-11353_game_5,1,LPL
112449598160932407,11354-11354_game_1,0,LPL
112449598160932408,11354-11354_game_2,1,LPL
112449598160932409,11354-11354_game_3,1,LPL
112449598160932410,11354-11354_game_4,0,LPL
112435564214584219,LOLTMNT02_155833,0,LCK
112435564214584220,LOLTMNT02_155850,0,LCK
112435564214584367,LOLTMNT02_155898,0,LCK
112435564214584368,LOLTMNT02_156515,1,LCK
112435564214584369,LOLTMNT02_155935,0,LCK
112435564214584331,LOLTMNT02_156799,0,LCK
112435564214584332,LOLTMNT02_156819,1,LCK
112449598160932413,11355-11355_game_1,0,LPL
112449598160932414,11355-11355_game_2,1,LPL
112449598160932415,11355-11355_game_3,0,LPL
112449598160932416,11355-11355_game_4,1,LPL
112435564214584239,LOLTMNT02_157244,0,LCK
112435564214584240,LOLTMNT02_157268,0,LCK
112435564214584223,LOLTMNT02_157475,0,LCK
112435564214584224,LOLTMNT02_158144,1,LCK
112435564214584225,LOLTMNT02_158160,0,LCK
112449598160932419,11356-11356_game_1,1,LPL
112449598160932420,11356-11356_game_2,0,LPL
112449598160932421,11356-11356_game_3,1,LPL
112449598160932422,11356-11356_game_4,0,LPL
112435564214584315,LOLTMNT02_157551,0,LCK
112435564214584316,LOLTMNT02_157559,1,LCK
112435564214584251,LOLTMNT02_157747,0,LCK
112435564214584252,LOLTMNT02_157771,1,LCK
112435564214584375,LOLTMNT02_158466,0,LCK
112435564214584376,LOLTMNT02_157857,1,LCK
112449598160932425,11357-11357_game_1,1,LPL
112449598160932426,11357-11357_game_2,0,LPL
112449598160932427,11357-11357_game_3,0,LPL
112813446384803870,LOLTMNT02_158531,0,CBLOL
112813446384803871,LOLTMNT02_157927,1,CBLOL
112813446384803872,LOLTMNT02_158553,0,CBLOL
112813446384803873,LOLTMNT02_157933,0,CBLOL
112813446384803874,LOLTMNT02_157939,1,CBLOL
112523566482677330,LOLTMNT03_136527,0,LCS
112523566482677331,LOLTMNT03_135537,0,LCS
112523566482677332,LOLTMNT03_135590,0,LCS
112435564214584291,LOLTMNT02_158613,0,LCK
112435564214584292,LOLTMNT02_159034,1,LCK
112435564214584299,LOLTMNT02_159074,0,LCK
112435564214584300,LOLTMNT02_159097,0,LCK
112449598160932431,11358-11358_game_1,1,LPL
112449598160932432,11358-11358_game_2,1,LPL
112449598160932433,11358-11358_game_3,1,LPL
112869331707376404,LOLTMNT05_75065,0,LEC
112869331707376405,LOLTMNT05_75079,0,LEC
112869331707376406,LOLTMNT05_75080,0,LEC
112813446384803864,LOLTMNT02_158739,1,CBLOL
112813446384803865,LOLTMNT02_159165,0,CBLOL
112813446384803866,LOLTMNT02_158758,1,CBLOL
112813446384803867,LOLTMNT02_159183,0,CBLOL
112523566482677336,LOLTMNT03_135863,0,LCS
112523566482677337,LOLTMNT03_136705,1,LCS
112523566482677338,LOLTMNT03_136714,0,LCS
112523566482677339,LOLTMNT03_136725,1,LCS
112449598160932437,11359-11359_game_1,0,LPL
112449598160932438,11359-11359_game_2,1,LPL
112449598160932439,11359-11359_game_3,0,LPL
112449598160932440,11359-11359_game_4,0,LPL
112435564214584275,LOLTMNT02_149962,0,LCK
112435564214584276,LOLTMNT02_150943,0,LCK
112435564214584259,LOLTMNT02_150971,0,LCK
112435564214584260,LOLTMNT02_152013,0,LCK
112435564214584261,LOLTMNT02_151065,1,LCK
112435564214584303,LOLTMNT02_151332,0,LCK
112435564214584304,LOLTMNT02_152438,1,LCK
112435564214584305,LOLTMNT02_152455,0,LCK
112435564214584379,LOLTMNT02_151414,0,LCK
112435564214584380,LOLTMNT02_151430,0,LCK
112813446384803860,LOLTMNT02_151639,0,CBLOL
112435564214584359,LOLTMNT02_153183,0,LCK
112435564214584360,LOLTMNT02_151742,0,LCK
112435564214584361,LOLTMNT02_151764,1,LCK
112435564214584215,LOLTMNT02_151812,0,LCK
112435564214584216,LOLTMNT02_153281,1,LCK
112449598160932389,11351-11351_game_1,1,LPL
112449598160932390,11351-11351_game_2,1,LPL
112449598160932391,11351-11351_game_3,1,LPL
112449598160932392,11351-11351_game_4,0,LPL
112813446384803846,LOLTMNT02_153425,0,CBLOL
112813446384803847,LOLTMNT02_153449,1,CBLOL
112813446384803848,LOLTMNT02_153465,0,CBLOL
112523566482677326,LOLTMNT02_154020,0,LCS
112523566482677327,LOLTMNT02_153543,0,LCS
112523566482611682,LOLTMNT02_153566,0,LCS
112523566482611683,LOLTMNT02_153605,0,LCS
112523566482611684,LOLTMNT02_154127,1,LCS
112435564214584263,LOLTMNT02_154211,0,LCK
112435564214584264,LOLTMNT02_153745,1,LCK
112435564214584265,LOLTMNT02_154246,1,LCK
112435564214584295,LOLTMNT02_153808,0,LCK
112435564214584296,LOLTMNT02_154335,0,LCK
112449598160932395,11352-11352_game_1,0,LPL
112449598160932396,11352-11352_game_2,0,LPL
112449598160932397,11352-11352_game_3,1,LPL
112449598160932398,11352-11352_game_4,0,LPL
112449598160932399,11352-11352_game_5,1,LPL
112813446384803852,LOLTMNT02_154475,0,CBLOL
112813446384803853,LOLTMNT02_154490,1,CBLOL
112813446384803854,LOLTMNT02_154497,1,CBLOL
112813446384803855,LOLTMNT02_153932,0,CBLOL
112523566482677274,LOLTMNT02_153961,0,LCS
112523566482677275,LOLTMNT02_153971,0,LCS
112523566482677294,LOLTMNT02_154558,0,LCS
112523566482677295,LOLTMNT02_153995,0,LCS
112523566482677296,LOLTMNT02_155003,1,LCS
112813446384803834,LOLTMNT02_145814,0,CBLOL
112813446384803835,LOLTMNT02_146844,0,CBLOL
112813446384803836,LOLTMNT02_146866,1,CBLOL
112813446384803837,LOLTMNT02_145874,1,CBLOL
112813446384803838,LOLTMNT02_146930,0,CBLOL
112523566482677298,LOLTMNT02_145908,0,LCS
112523566482677299,LOLTMNT02_146946,0,LCS
112523566482611722,LOLTMNT02_145942,0,LCS
112523566482611723,LOLTMNT02_146982,0,LCS
112435564214584279,LOLTMNT01_156500,0,LCK
112435564214584280,LOLTMNT01_155636,1,LCK
112435564214584363,LOLTMNT01_155673,0,LCK
112435564214584364,LOLTMNT01_156545,0,LCK
112449598160932377,11349-11349_game_1,1,LPL
112449598160932378,11349-11349_game_2,0,LPL
112449598160932379,11349-11349_game_3,0,LPL
112813446384803840,LOLTMNT02_147323,0,CBLOL
112813446384803841,LOLTMNT02_147360,1,CBLOL
112813446384803842,LOLTMNT02_148350,0,CBLOL
112523566482677286,LOLTMNT02_148398,0,LCS
112523566482677287,LOLTMNT02_147430,0,LCS
112523566482677288,LOLTMNT02_148406,1,LCS
112523566482611695,LOLTMNT02_148428,1,LCS
112449598160932383,11350-11350_game_1,1,LPL
112449598160932384,11350-11350_game_2,1,LPL
112449598160932385,11350-11350_game_3,0,LPL
112435564214584211,LOLTMNT02_150406,0,LCK
112435564214584212,LOLTMNT02_149440,0,LCK
112435564214584343,LOLTMNT02_149504,0,LCK
112435564214584344,LOLTMNT02_150520,1,LCK
112452930845780136,LOLTMNT01_153150,0,CBLOL
112523566482611718,LOLTMNT01_154041,0,LCS
112523566482611719,LOLTMNT01_153175,0,LCS
112523566482611720,LOLTMNT01_154061,1,LCS
112523566482677322,LOLTMNT01_154083,0,LCS
112523566482677323,LOLTMNT01_153223,0,LCS
112449598160932347,11324-11324_game_1,0,LPL
112449598160932348,11324-11324_game_2,0,LPL
112449598160932311,11325-11325_game_1,0,LPL
112449598160932312,11325-11325_game_2,1,LPL
112868399721031489,LOLTMNT01_153403,0,CBLOL
112870787948532110,LOLTMNT01_154298,0,CBLOL
112449598160932223,11326-11326_game_1,0,LPL
112449598160932224,11326-11326_game_2,1,LPL
112449598160932225,11326-11326_game_3,0,LPL
112449598160801043,11327-11327_game_1,0,LPL
112449598160801044,11327-11327_game_2,0,LPL
112449598160801045,11327-11327_game_3,0,LPL
112435564214584267,LOLTMNT01_153827,0,LCK
112435564214584268,LOLTMNT01_154710,0,LCK
112435564214584269,LOLTMNT01_154728,1,LCK
112449598160866611,11328-11328_game_1,0,LPL
112449598160866612,11328-11328_game_2,1,LPL
112435564214584323,LOLTMNT01_154783,0,LCK
112435564214584324,LOLTMNT01_153913,1,LCK
112435564214584325,LOLTMNT01_153935,0,LCK
112449598160932211,11329-11329_game_1,0,LPL
112449598160932212,11329-11329_game_2,1,LPL
112435564214584207,LOLTMNT01_156045,0,LCK
112435564214584208,LOLTMNT01_156049,1,LCK
112435564214584311,LOLTMNT01_155209,0,LCK
112435564214584312,LOLTMNT01_156084,0,LCK
112435564214584335,LOLTMNT01_155358,0,LCK
112435564214584336,LOLTMNT01_156239,0,LCK
112435564214584255,LOLTMNT01_156255,0,LCK
112435564214584256,LOLTMNT01_155392,1,LCK
112435564214584257,LOLTMNT01_155400,0,LCK
112435564214584319,LOLTMNT01_155488,0,LCK
112435564214584320,LOLTMNT01_155499,0,LCK
112435564214584227,LOLTMNT01_156416,0,LCK
112435564214584228,LOLTMNT01_156427,1,LCK
112449598160932371,11348-11348_game_1,1,LPL
112449598160932372,11348-11348_game_2,0,LPL
112449598160932373,11348-11348_game_3,1,LPL
112449598160932374,11348-11348_game_4,1,LPL
112449598160932375,11348-11348_game_5,0,LPL
112352881166864497,LOLTMNT06_67042,0,LEC
112352881166864498,LOLTMNT06_66054,0,LEC
112352881166864499,LOLTMNT06_66056,1,LEC
112435564214584371,LOLTMNT01_150466,0,LCK
112435564214584372,LOLTMNT01_149503,1,LCK
112449598160932323,11310-11310_game_1,0,LPL
112449598160932324,11310-11310_game_2,0,LPL
112449598160932325,11310-11310_game_3,1,LPL
112435564214584271,LOLTMNT01_149527,0,LCK
112435564214584272,LOLTMNT01_149544,0,LCK
112449598160932203,11311-11311_game_1,0,LPL
112449598160932204,11311-11311_game_2,1,LPL
112449598160932205,11311-11311_game_3,0,LPL
112449598160932343,11312-11312_game_1,0,LPL
112449598160932344,11312-11312_game_2,1,LPL
112449598160932345,11312-11312_game_3,0,LPL
112435564214584327,LOLTMNT01_149897,0,LCK
112435564214584328,LOLTMNT01_149909,0,LCK
112449598160932295,11313-11313_game_1,0,LPL
112449598160932296,11313-11313_game_2,1,LPL
112449598160932297,11313-11313_game_3,0,LPL
112435564214584203,LOLTMNT01_149936,0,LCK
112435564214584204,LOLTMNT01_150875,1,LCK
112449598160932231,11314-11314_game_1,0,LPL
112449598160932232,11314-11314_game_2,1,LPL
112449598160932319,11315-11315_game_1,1,LPL
112449598160932320,11315-11315_game_2,0,LPL
112435564214584287,LOLTMNT01_151223,0,LCK
112435564214584288,LOLTMNT01_152131,1,LCK
112449598160866603,11316-11316_game_1,1,LPL
112449598160866604,11316-11316_game_2,0,LPL
112435564214584355,LOLTMNT01_152156,0,LCK
112435564214584356,LOLTMNT01_152162,0,LCK
112435564214584357,LOLTMNT01_152170,1,LCK
112449598160866627,11317-11317_game_1,1,LPL
112449598160866628,11317-11317_game_2,0,LPL
112449598160866629,11317-11317_game_3,1,LPL
112435564214584247,LOLTMNT01_152468,0,LCK
112435564214584248,LOLTMNT01_152477,1,LCK
112435564214584249,LOLTMNT01_152480,0,LCK
112449598160932219,11318-11318_game_1,1,LPL
112449598160932220,11318-11318_game_2,0,LPL
112449598160932221,11318-11318_game_3,1,LPL
112435564214584307,LOLTMNT01_151627,0,LCK
112435564214584308,LOLTMNT01_152545,1,LCK
112449598160932279,11319-11319_game_1,1,LPL
112449598160932280,11319-11319_game_2,0,LPL
112449598160932191,11320-11320_game_1,1,LPL
112449598160932192,11320-11320_game_2,0,LPL
112452930845845712,LOLTMNT01_151712,0,CBLOL
112452930845780132,LOLTMNT01_151735,0,CBLOL
112452930845780158,LOLTMNT01_151744,0,CBLOL
112452930845780142,LOLTMNT01_151764,0,CBLOL
112452930845845708,LOLTMNT01_151828,0,CBLOL
112523566482677282,LOLTMNT01_151831,0,LCS
112523566482677283,LOLTMNT01_152743,1,LCS
112523566482611690,LOLTMNT01_151861,0,LCS
112523566482611691,LOLTMNT01_151878,1,LCS
112435564214584235,LOLTMNT01_151950,0,LCK
112435564214584236,LOLTMNT01_151960,0,LCK
112449598160932307,11321-11321_game_1,1,LPL
112449598160932308,11321-11321_game_2,1,LPL
112435564214584351,LOLTMNT01_153007,0,LCK
112435564214584352,LOLTMNT01_152880,1,LCK
112435564214584353,LOLTMNT01_153026,0,LCK
112449598160801059,11322-11322_game_1,1,LPL
112449598160801060,11322-11322_game_2,0,LPL
112449598160801061,11322-11322_game_3,1,LPL
112449598160932195,11323-11323_game_1,1,LPL
112449598160932196,11323-11323_game_2,0,LPL
112352881166864523,LOLTMNT06_66234,0,LEC
112352881166864524,LOLTMNT06_66243,0,LEC
112352881166864525,LOLTMNT06_66246,0,LEC
112452930845780126,LOLTMNT01_152958,0,CBLOL
112452930845780162,LOLTMNT01_152978,0,CBLOL
112452930845845724,LOLTMNT01_152993,0,CBLOL
112452930845845718,LOLTMNT01_153142,0,CBLOL
112449598160932259,11298-11298_game_1,0,LPL
112449598160932260,11298-11298_game_2,1,LPL
112435564214518503,LOLTMNT03_127679,0,LCK
112435564214518504,LOLTMNT03_127699,0,LCK
112449598160866643,11299-11299_game_1,0,LPL
112449598160866644,11299-11299_game_2,1,LPL
112449598160866645,11299-11299_game_3,0,LPL
112435564214584283,LOLTMNT03_128764,0,LCK
112435564214584284,LOLTMNT03_128790,0,LCK
112435564214584285,LOLTMNT03_127805,1,LCK
112449598160932207,11300-11300_game_1,0,LPL
112449598160932208,11300-11300_game_2,1,LPL
112435564214584339,LOLTMNT03_129062,0,LCK
112435564214584340,LOLTMNT03_129067,0,LCK
112449598160932327,11301-11301_game_1,0,LPL
112449598160932328,11301-11301_game_2,1,LPL
112435564214584243,LOLTMNT03_130077,0,LCK
112435564214584244,LOLTMNT03_130102,1,LCK
112435564214584245,LOLTMNT03_129140,0,LCK
112449598160932227,11302-11302_game_1,0,LPL
112449598160932228,11302-11302_game_2,1,LPL
112449598160866615,11303-11303_game_1,0,LPL
112449598160866616,11303-11303_game_2,1,LPL
112449598160866617,11303-11303_game_3,0,LPL
112452930845780134,LOLTMNT03_130245,0,CBLOL
112452930845780120,LOLTMNT03_129286,0,CBLOL
112452930845845714,LOLTMNT03_130284,0,CBLOL
112452930845845738,LOLTMNT03_129319,0,CBLOL
112452930845845726,LOLTMNT03_130314,0,CBLOL
112523566482677302,LOLTMNT01_147507,0,LCS
112523566482677303,LOLTMNT01_146500,0,LCS
112523566482677304,LOLTMNT01_147530,1,LCS
112523566482677306,LOLTMNT01_146526,0,LCS
112523566482677307,LOLTMNT01_147559,0,LCS
112435564214584347,LOLTMNT03_129380,0,LCK
112435564214584348,LOLTMNT03_129383,1,LCK
112435564214584349,LOLTMNT03_130370,0,LCK
112435564214584231,LOLTMNT03_130460,0,LCK
112435564214584232,LOLTMNT03_130471,0,LCK
112449598160932367,11304-11304_game_1,0,LPL
112449598160932368,11304-11304_game_2,1,LPL
112449598160932183,11305-11305_game_1,0,LPL
112449598160932184,11305-11305_game_2,1,LPL
112352881166864493,LOLTMNT06_65205,0,LEC
112352881166864494,LOLTMNT06_64247,0,LEC
112352881166864495,LOLTMNT06_64251,1,LEC
112452930845845730,LOLTMNT03_129586,0,CBLOL
112452930845780124,LOLTMNT03_129606,0,CBLOL
112452930845845720,LOLTMNT03_129624,0,CBLOL
112452930845780146,LOLTMNT03_129641,0,CBLOL
112452930845780150,LOLTMNT03_129654,0,CBLOL
112523566482611710,LOLTMNT01_147713,0,LCS
112523566482611711,LOLTMNT01_146686,1,LCS
112523566482611702,LOLTMNT01_147737,0,LCS
112523566482611703,LOLTMNT01_147749,1,LCS
112449598160932331,11306-11306_game_1,0,LPL
112449598160932332,11306-11306_game_2,0,LPL
112449598160932275,11307-11307_game_1,0,LPL
112449598160932276,11307-11307_game_2,1,LPL
112449598160932277,11307-11307_game_3,0,LPL
112352881166864505,LOLTMNT06_64279,0,LEC
112352881166864506,LOLTMNT06_64296,1,LEC
112352881166864507,LOLTMNT06_64299,0,LEC
112352881166864508,LOLTMNT06_64304,0,LEC
112352881166864509,LOLTMNT06_65288,1,LEC
112449598160866635,11308-11308_game_1,0,LPL
112449598160866636,11308-11308_game_2,1,LPL
112449598160866637,11308-11308_game_3,0,LPL
112449598160932247,11309-11309_game_1,0,LPL
112449598160932248,11309-11309_game_2,1,LPL
112449598160932267,11291-11291_game_1,0,LPL
112449598160932268,11291-11291_game_2,1,LPL
112449598160932269,11291-11291_game_3,0,LPL
112449598160932188,11292-11292_game_2,1,LPL
112449598160932189,11292-11292_game_3,0,LPL
112435564214584059,LOLTMNT03_126299,0,LCK
112435564214584060,LOLTMNT03_126306,1,LCK
112449598160932363,11293-11293_game_1,0,LPL
112449598160932364,11293-11293_game_2,1,LPL
112435564214584147,LOLTMNT03_126335,0,LCK
112435564214584148,LOLTMNT03_125372,1,LCK
112449598160932255,11294-11294_game_1,0,LPL
112449598160932256,11294-11294_game_2,1,LPL
112449598160932351,11295-11295_game_1,0,LPL
112449598160932352,11295-11295_game_2,1,LPL
112449598160932353,11295-11295_game_3,1,LPL
112435564214584195,LOLTMNT03_127225,0,LCK
112435564214584196,LOLTMNT03_128221,1,LCK
112435564214584197,LOLTMNT03_127246,0,LCK
112449598160866607,11296-11296_game_1,0,LPL
112449598160866608,11296-11296_game_2,1,LPL
112435564214584135,LOLTMNT03_128313,0,LCK
112435564214584136,LOLTMNT03_127338,1,LCK
112449598160866623,11297-11297_game_1,0,LPL
112449598160866624,11297-11297_game_2,1,LPL
112449598160866625,11297-11297_game_3,1,LPL
112449598160932199,11280-11280_game_1,0,LPL
112449598160932200,11280-11280_game_2,1,LPL
112435564214584167,LOLTMNT03_118687,0,LCK
112435564214584168,LOLTMNT03_118716,0,LCK
112449598160932263,11281-11281_game_1,1,LPL
112449598160932264,11281-11281_game_2,0,LPL
112449598160932265,11281-11281_game_3,1,LPL
112435564214584159,LOLTMNT03_118804,0,LCK
112435564214584160,LOLTMNT03_118842,1,LCK
112435564214584161,LOLTMNT03_118880,0,LCK
112449598160866631,11282-11282_game_1,0,LPL
112449598160866632,11282-11282_game_2,1,LPL
112449598160866633,11282-11282_game_3,0,LPL
112352881166864465,LOLTMNT06_61286,0,LEC
112352881166864466,LOLTMNT06_61297,1,LEC
112452930845780160,LOLTMNT03_118979,0,CBLOL
112452930845845728,LOLTMNT03_119254,0,CBLOL
112452930845845704,LOLTMNT03_119294,0,CBLOL
112452930845780122,LOLTMNT03_120103,0,CBLOL
112452930845780144,LOLTMNT03_119353,0,CBLOL
112435564214584063,LOLTMNT03_122217,0,LCK
112435564214584064,LOLTMNT03_121254,0,LCK
112449598160932291,11283-11283_game_1,0,LPL
112449598160932292,11283-11283_game_2,1,LPL
112435564214584111,LOLTMNT03_122290,0,LCK
112435564214584112,LOLTMNT03_122329,0,LCK
112449598160932355,11284-11284_game_1,0,LPL
112449598160932356,11284-11284_game_2,0,LPL
112449598160932251,11285-11285_game_1,0,LPL
112449598160932252,11285-11285_game_2,1,LPL
112352881166864469,LOLTMNT06_63020,0,LEC
112352881166864470,LOLTMNT06_62038,0,LEC
112352881166864471,LOLTMNT06_63034,1,LEC
112452930845845710,LOLTMNT03_122559,0,CBLOL
112352881166864477,LOLTMNT06_63036,0,LEC
112352881166864478,LOLTMNT06_62047,1,LEC
112452930845780138,LOLTMNT03_122598,0,CBLOL
112452930845780154,LOLTMNT03_121610,0,CBLOL
112452930845845732,LOLTMNT03_121638,0,CBLOL
112452930845780128,LOLTMNT03_121666,0,CBLOL
112435564214518507,LOLTMNT03_122799,0,LCK
112435564214518508,LOLTMNT03_122818,0,LCK
112449598160932359,11286-11286_game_1,0,LPL
112449598160932360,11286-11286_game_2,1,LPL
112435564214584151,LOLTMNT03_122848,0,LCK
112435564214584152,LOLTMNT03_121896,0,LCK
112449598160801051,11287-11287_game_1,0,LPL
112449598160801052,11287-11287_game_2,1,LPL
112449598160801053,11287-11287_game_3,0,LPL
112449598160932239,11288-11288_game_1,1,LPL
112449598160932240,11288-11288_game_2,0,LPL
112352881166864481,LOLTMNT06_62062,0,LEC
112352881166864482,LOLTMNT06_63085,0,LEC
112452930845845722,LOLTMNT03_124139,0,CBLOL
112452930845780152,LOLTMNT03_123163,0,CBLOL
112452930845845706,LOLTMNT03_123196,0,CBLOL
112452930845780148,LOLTMNT03_123215,0,CBLOL
112452930845780130,LOLTMNT03_124235,0,CBLOL
112449598160932287,11289-11289_game_1,0,LPL
112449598160932288,11289-11289_game_2,1,LPL
112449598160932289,11289-11289_game_3,0,LPL
112449598160866619,11290-11290_game_1,0,LPL
112449598160866620,11290-11290_game_2,1,LPL
112435564214584115,LOLTMNT03_115479,0,LCK
112435564214584116,LOLTMNT03_116496,1,LCK
112435564214584117,LOLTMNT03_116507,0,LCK
112449598160932299,11276-11276_game_1,0,LPL
112449598160932300,11276-11276_game_2,1,LPL
112435564214584171,LOLTMNT03_115546,0,LCK
112435564214584172,LOLTMNT03_116572,0,LCK
112449598160932243,11277-11277_game_1,0,LPL
112449598160932244,11277-11277_game_2,1,LPL
112449598160932245,11277-11277_game_3,0,LPL
112435564214518487,LOLTMNT03_117142,0,LCK
112435564214518488,LOLTMNT03_118135,0,LCK
112449598160932339,11278-11278_game_1,0,LPL
112449598160932340,11278-11278_game_2,1,LPL
112435564214584127,LOLTMNT03_118169,0,LCK
112435564214584128,LOLTMNT03_118187,0,LCK
112449598160801063,11279-11279_game_1,0,LPL
112449598160801064,11279-11279_game_2,1,LPL
112449598160932271,11266-11266_game_1,1,LPL
112449598160932272,11266-11266_game_2,1,LPL
112449598160932273,11266-11266_game_3,1,LPL
112449598160801047,11267-11267_game_1,1,LPL
112449598160801048,11267-11267_game_2,0,LPL
112449598160932335,11268-11268_game_1,0,LPL
112449598160932336,11268-11268_game_2,1,LPL
112449598160932215,11269-11269_game_1,1,LPL
112449598160932216,11269-11269_game_2,0,LPL
112449598160932303,11270-11270_game_1,0,LPL
112449598160932304,11270-11270_game_2,1,LPL
112449598160932235,11271-11271_game_1,0,LPL
112449598160932236,11271-11271_game_2,1,LPL
112449598160932283,11272-11272_game_1,0,LPL
112449598160932284,11272-11272_game_2,1,LPL
112449598160801055,11273-11273_game_1,0,LPL
112449598160801056,11273-11273_game_2,1,LPL
112449598160932315,11274-11274_game_1,0,LPL
112449598160932316,11274-11274_game_2,1,LPL
112449598160866639,11275-11275_game_1,0,LPL
112449598160866640,11275-11275_game_2,1,LPL
112449598160866641,11275-11275_game_3,0,LPL
112352881166864451,LOLTMNT05_58387,0,LEC
112352881166864381,LOLTMNT05_57436,0,LEC
112452930845845700,LOLTMNT02_127702,0,CBLOL
112352881166864405,LOLTMNT05_57443,0,LEC
112452930845845736,LOLTMNT02_129712,0,CBLOL
112352881166864417,LOLTMNT05_57450,0,LEC
112452930845780140,LOLTMNT02_127762,0,CBLOL
112452930845780118,LOLTMNT02_129765,0,CBLOL
112452930845845734,LOLTMNT02_127805,0,CBLOL
112435564214584107,LOLTMNT02_127882,0,LCK
112435564214584108,LOLTMNT02_127890,0,LCK
112435564214584075,LOLTMNT02_127929,0,LCK
112435564214584076,LOLTMNT02_129922,0,LCK
112435564214584077,LOLTMNT02_129943,1,LCK
112352881166864459,LOLTMNT05_57484,0,LEC
112452930845780116,LOLTMNT02_131118,0,CBLOL
