game_id,tournament,blue_team,red_team,blue_picks,red_picks,blue_players,red_players,first_to_five,blue_time,red_time,is_ambiguous,first_to_ten,blue_time10,red_time10,ft10_ambiguous,blue_kills10,red_kills10
ESPORTSTMNT02_3218971,LCK,HANJIN BRION,KT Rolster,"Jax,Sejuani,Akali,Xayah,Milio","Renekton,Skarner,Azir,Kai'Sa,Nautilus","Morgan,UmTi,Karis,Hena,Effort","Kiin,Cuzz,Bdd,Aiming,Lehends",red,24.82295,19.825816666666665,0,blue,30.989116666666668,,0,0,2
ESPORTSTMNT02_3219750,LCK,HANJIN BRION,DN SOOPers,"Jax,Vi,Azir,Tristana,Alistar","K'Sante,Maokai,Xerath,Kai'Sa,Nautilus","Morgan,UmTi,Karis,Hena,Effort","DuDu,YoungJae,BuLLDoG,Taeyoon,Andil",blue,23.999366666666667,,0,blue,32.83278333333333,,0,0,1
ESPORTSTMNT02_3219771,LCK,DN SOOPers,HANJIN BRION,"K'Sante,Sejuani,Yone,Kai'Sa,Rakan","Jax,Poppy,Azir,Kalista,Alistar","DuDu,YoungJae,BuLLDoG,Taeyoon,Andil","Morgan,UmTi,Karis,Hena,Effort",red,21.998583333333332,21.83185,0,red,31.332116666666664,28.33178333333333,0,0,0
ESPORTSTMNT02_3221300,LCK,HANJIN BRION,DN SOOPers,"Renekton,Lee Sin,Tristana,Kai'Sa,Rell","K'Sante,Maokai,Azir,Ashe,Alistar","Morgan,UmTi,Karis,Hena,Effort","DuDu,YoungJae,BuLLDoG,Taeyoon,Andil",blue,23.495183333333333,26.3288,0,blue,26.3288,,0,3,0
ESPORTSTMNT03_3200187,LCK,Nongshim RedForce,HANJIN BRION,"Ornn,Lee Sin,Annie,Kai'Sa,Rell","Renekton,Sejuani,Neeko,Xayah,Maokai","DnDn,Sylvie,FIESTA,Jiwoo,Peter","Morgan,UmTi,Karis,Hena,Effort",red,23.996199999999998,23.996199999999998,1,red,,36.83219999999999,0,1,1
ESPORTSTMNT03_3199206,LCK,Nongshim RedForce,HANJIN BRION,"Renekton,Lee Sin,Annie,Zeri,Alistar","Jax,Rell,Neeko,Xayah,Nautilus","DnDn,Sylvie,FIESTA,Jiwoo,Peter","Morgan,UmTi,Karis,Hena,Effort",blue,21.33185,,0,blue,32.165083333333335,,0,1,0
ESPORTSTMNT03_3199211,LCK,HANJIN BRION,Nongshim RedForce,"Renekton,Ivern,Jayce,Kai'Sa,Alistar","K'Sante,Kha'Zix,Annie,Xayah,Rell","Morgan,UmTi,Karis,Hena,Effort","DnDn,Sylvie,FIESTA,Jiwoo,Peter",red,20.6527,20.499950000000002,1,blue,33.99871666666667,,0,4,2
ESPORTSTMNT02_3224004,LCK,T1,HANJIN BRION,"Jax,Sejuani,LeBlanc,Jinx,Thresh","Gragas,Skarner,Azir,Aphelios,Rakan","Zeus,Oner,Poby,Gumayusi,Keria","Morgan,UmTi,Karis,Hena,Effort",blue,34.16558333333333,36.33326666666667,0,,,,1,0,0
ESPORTSTMNT02_3223058,LCK,T1,HANJIN BRION,"Ornn,Vi,LeBlanc,Kai'Sa,Rell","Renekton,Maokai,Jayce,Aphelios,Alistar","Zeus,Oner,Poby,Gumayusi,Keria","Morgan,UmTi,Karis,Hena,Effort",blue,25.329333333333334,31.497433333333333,0,blue,27.661216666666668,,0,0,0
ESPORTSTMNT02_3222438,LCK,HANJIN BRION,T1,"K'Sante,Poppy,Azir,Xayah,Rakan","Gangplank,Maokai,Jayce,Kai'Sa,Blitzcrank","Morgan,UmTi,Karis,Hena,Effort","Zeus,Oner,Poby,Gumayusi,Keria",red,,28.998366666666666,0,red,,30.496316666666665,0,0,1
ESPORTSTMNT01_3407230,LCK,Hanwha Life Esports,Gen.G,"K'Sante,Wukong,Azir,Kai'Sa,Rell","Rumble,Maokai,Tristana,Xayah,Leona","Kingen,Grizzly,Zeka,Viper,Life","Doran,Peanut,Chovy,Peyz,Delight",blue,13.162116666666666,16.999083333333335,0,red,25.653000000000002,21.986766666666664,0,0,0
ESPORTSTMNT01_3408206,LCK,Hanwha Life Esports,Gen.G,"Aatrox,Viego,Annie,Xayah,Rakan","Jax,Maokai,Jayce,Kai'Sa,Rell","Kingen,Grizzly,Zeka,Viper,Life","Doran,Peanut,Chovy,Peyz,Delight",red,16.6585,12.990816666666666,0,red,,18.32965,0,1,3
ESPORTSTMNT02_3220999,LCK,Gen.G,KT Rolster,"Renekton,Ivern,Tristana,Xayah,Alistar","Jax,Maokai,Jayce,Aphelios,Lulu","Doran,Peanut,Chovy,Peyz,Delight","Kiin,Cuzz,Bdd,Aiming,Lehends",red,24.498483333333336,21.323516666666666,0,red,,24.329933333333333,0,1,0
ESPORTSTMNT02_3221956,LCK,Gen.G,KT Rolster,"K'Sante,Sejuani,LeBlanc,Aphelios,Rakan","Renekton,Poppy,Azir,Kai'Sa,Alistar","Doran,Peanut,Chovy,Peyz,Delight","Kiin,Cuzz,Bdd,Aiming,Lehends",red,25.99525,13.328399999999998,0,red,,22.161616666666664,0,1,1
ESPORTSTMNT02_3221852,LCK,DN SOOPers,Gen.G,"Renekton,Poppy,Azir,Aphelios,Rakan","K'Sante,Kha'Zix,Annie,Kai'Sa,Blitzcrank","DuDu,YoungJae,BuLLDoG,Taeyoon,Andil","Doran,Peanut,Chovy,Peyz,Delight",red,24.99685,24.49958333333333,0,red,,34.830133333333336,0,0,0
ESPORTSTMNT02_3220910,LCK,Gen.G,DN SOOPers,"Gangplank,Maokai,Tristana,Aphelios,Rell","Jax,Viego,Cassiopeia,Kai'Sa,Alistar","Doran,Peanut,Chovy,Peyz,Delight","DuDu,YoungJae,BuLLDoG,Taeyoon,Andil",blue,18.323716666666666,22.661316666666668,0,blue,24.3245,30.657500000000002,0,0,1
ESPORTSTMNT02_3219631,LCK,Gen.G,Nongshim RedForce,"Gangplank,Maokai,Tristana,Kai'Sa,Rell","Jax,Sejuani,Azir,Aphelios,Milio","Doran,Peanut,Chovy,Peyz,Delight","DnDn,Sylvie,FIESTA,Jiwoo,Peter",blue,11.324783333333333,,0,blue,18.329583333333336,,0,3,0
ESPORTSTMNT02_3221167,LCK,Nongshim RedForce,Gen.G,"K'Sante,Nocturne,LeBlanc,Samira,Rell","Jax,Vi,Annie,Kai'Sa,Rakan","DnDn,Sylvie,FIESTA,Jiwoo,Peter","Doran,Peanut,Chovy,Peyz,Delight",blue,9.16585,16.9992,0,blue,14.832383333333333,,0,5,1
ESPORTSTMNT02_3217961,LCK,T1,Gen.G,"K'Sante,Lee Sin,LeBlanc,Xayah,Renata Glasc","Renekton,Vi,Neeko,Kai'Sa,Rakan","Zeus,Oner,Poby,Gumayusi,Keria","Doran,Peanut,Chovy,Peyz,Delight",red,,17.830199999999998,0,red,,23.165333333333333,0,1,2
ESPORTSTMNT02_3217972,LCK,Gen.G,T1,"Jax,Kha'Zix,Annie,Xayah,Rakan","Gnar,Vi,Azir,Kai'Sa,Nautilus","Doran,Peanut,Chovy,Peyz,Delight","Zeus,Oner,Poby,Gumayusi,Keria",blue,16.665266666666668,25.829383333333332,0,red,,28.832966666666668,0,2,1
ESPORTSTMNT02_3219719,LCK,Hanwha Life Esports,KT Rolster,"Kennen,Sejuani,Yone,Aphelios,Alistar","Jax,Vi,Azir,Kai'Sa,Renata Glasc","Kingen,Grizzly,Zeka,Viper,Life","Kiin,Cuzz,Bdd,Aiming,Lehends",red,18.66283333333333,16.32078333333333,0,red,,18.828,0,2,2
ESPORTSTMNT02_3219737,LCK,Hanwha Life Esports,KT Rolster,"Poppy,Sejuani,Yone,Xayah,Rell","Jax,Vi,Veigar,Kai'Sa,Alistar","Kingen,Grizzly,Zeka,Viper,Life","Kiin,Cuzz,Bdd,Aiming,Lehends",blue,16.999533333333332,26.327766666666665,0,blue,25.8278,,0,1,1
ESPORTSTMNT02_3219742,LCK,KT Rolster,Hanwha Life Esports,"Renekton,Maokai,Azir,Kai'Sa,Leona","Gnar,Viego,Akali,Xayah,Nautilus","Kiin,Cuzz,Bdd,Aiming,Lehends","Kingen,Grizzly,Zeka,Viper,Life",red,13.665433333333334,13.328866666666666,0,red,,30.331466666666664,0,3,2
ESPORTSTMNT02_3219458,LCK,DN SOOPers,Hanwha Life Esports,"Renekton,Maokai,Tristana,Ashe,Milio","Jax,Sejuani,Yone,Kai'Sa,Rell","DuDu,YoungJae,BuLLDoG,Taeyoon,Andil","Kingen,Grizzly,Zeka,Viper,Life",red,16.662233333333333,11.999983333333335,0,red,23.16208333333333,19.495216666666668,0,2,4
ESPORTSTMNT02_3220043,LCK,DN SOOPers,Hanwha Life Esports,"Jax,Sejuani,Azir,Kai'Sa,Leona","Gragas,Maokai,Tristana,Aphelios,Nautilus","DuDu,YoungJae,BuLLDoG,Taeyoon,Andil","Kingen,Grizzly,Zeka,Viper,Life",blue,24.49478333333333,29.99725,0,blue,29.99725,39.83088333333333,0,1,0
ESPORTSTMNT03_3195868,LCK,Hanwha Life Esports,Nongshim RedForce,"Gwen,Nautilus,Tristana,Kai'Sa,Rell","K'Sante,Maokai,Azir,Xayah,Braum","Kingen,Grizzly,Zeka,Viper,Life","DnDn,Sylvie,FIESTA,Jiwoo,Peter",blue,13.666483333333334,19.4986,0,blue,17.999633333333335,,0,2,0
ESPORTSTMNT03_3197839,LCK,Nongshim RedForce,Hanwha Life Esports,"Renekton,Skarner,Azir,Xayah,Alistar","Ornn,Sejuani,Tristana,Kai'Sa,Rell","DnDn,Sylvie,Quad,Jiwoo,Peter","Kingen,Grizzly,Zeka,Viper,Life",blue,26.329583333333336,,0,blue,27.324,,0,0,1
ESPORTSTMNT02_3220958,LCK,Hanwha Life Esports,T1,"Rumble,Viego,Yone,Kai'Sa,Rakan","Renekton,Poppy,Azir,Aphelios,Rell","Kingen,Grizzly,Zeka,Viper,Life","Zeus,Oner,Poby,Gumayusi,Keria",blue,18.3319,,0,blue,20.8333,,0,2,0
ESPORTSTMNT02_3221926,LCK,T1,Hanwha Life Esports,"Jax,Vi,Ahri,Kai'Sa,Galio","Renekton,Wukong,Azir,Xayah,Rakan","Zeus,Oner,Poby,Gumayusi,Keria","Kingen,Grizzly,Zeka,Viper,Life",blue,15.664816666666667,21.487383333333334,0,blue,24.66645,31.66101666666667,0,0,1
ESPORTSTMNT06_2823458,LCK,DN SOOPers,KT Rolster,"K'Sante,Nocturne,Tristana,Samira,Nautilus","Rumble,Poppy,Azir,Zeri,Maokai","DuDu,YoungJae,BuLLDoG,Taeyoon,Andil","Kiin,Cuzz,Bdd,Aiming,Lehends",red,,34.1642,0,red,,37.497899999999994,0,0,0
ESPORTSTMNT06_2823467,LCK,DN SOOPers,KT Rolster,"K'Sante,Kha'Zix,LeBlanc,Xayah,Rakan","Jax,Poppy,Neeko,Zeri,Lulu","DuDu,YoungJae,BuLLDoG,Taeyoon,Andil","Kiin,Cuzz,Bdd,Aiming,Lehends",red,15.493883333333335,11.66545,0,red,,28.331,0,2,4
ESPORTSTMNT01_3409439,LCK,Nongshim RedForce,KT Rolster,"K'Sante,Wukong,Seraphine,Xayah,Rakan","Aatrox,Sejuani,Azir,Aphelios,Lulu","DnDn,Sylvie,FIESTA,Jiwoo,Peter","Kiin,Cuzz,Bdd,Aiming,Lehends",red,24.6646,16.166616666666666,0,blue,26.8329,,0,2,1
ESPORTSTMNT01_3408510,LCK,KT Rolster,Nongshim RedForce,"Fiora,Viego,Annie,Kai'Sa,Nautilus","K'Sante,Maokai,Azir,Nilah,Rakan","Kiin,Cuzz,Bdd,Aiming,Lehends","DnDn,Sylvie,FIESTA,Jiwoo,Peter",red,27.499233333333333,16.489066666666666,0,red,,19.323666666666668,0,0,0
ESPORTSTMNT01_3408529,LCK,Nongshim RedForce,KT Rolster,"K'Sante,Vi,Ahri,Zeri,Rell","Malphite,Viego,Neeko,Tristana,Nautilus","DnDn,Sylvie,FIESTA,Jiwoo,Peter","Kiin,Cuzz,Bdd,Aiming,Lehends",blue,12.499666666666666,19.666133333333335,0,blue,19.832783333333335,21.49985,0,1,2
ESPORTSTMNT03_3199067,LCK,KT Rolster,T1,"Renekton,Rell,Neeko,Zeri,Nautilus","Rumble,Maokai,Jayce,Varus,Braum","Kiin,Cuzz,Bdd,Aiming,Lehends","Zeus,Oner,Poby,Gumayusi,Keria",blue,22.995266666666666,,0,blue,24.65263333333333,,0,1,1
ESPORTSTMNT03_3199084,LCK,T1,KT Rolster,"K'Sante,Lillia,Tristana,Kai'Sa,Nautilus","Renekton,Sejuani,Annie,Vayne,Alistar","Zeus,Oner,Poby,Gumayusi,Keria","Kiin,Cuzz,Bdd,Aiming,Lehends",blue,6.999433333333333,26.331116666666667,0,blue,14.8306,,0,6,1
ESPORTSTMNT02_3221958,LCK,Nongshim RedForce,DN SOOPers,"Poppy,Viego,Azir,Xayah,Rell","K'Sante,Sejuani,Akali,Kai'Sa,Alistar","DnDn,Sylvie,FIESTA,Jiwoo,Peter","DuDu,YoungJae,BuLLDoG,Taeyoon,Andil",blue,16.16515,29.156133333333333,0,blue,28.3258,,0,2,2
ESPORTSTMNT02_3222394,LCK,DN SOOPers,Nongshim RedForce,"K'Sante,Sejuani,Tristana,Aphelios,Rell","Malphite,Wukong,Annie,Kai'Sa,Rakan","DuDu,YoungJae,BuLLDoG,Taeyoon,Andil","DnDn,Sylvie,FIESTA,Jiwoo,Peter",red,27.330966666666665,18.999866666666666,0,red,,27.330966666666665,0,0,1
ESPORTSTMNT02_3221974,LCK,Nongshim RedForce,DN SOOPers,"Renekton,Viego,Annie,Xayah,Rakan","Quinn,Poppy,Taliyah,Aphelios,Rell","DnDn,Sylvie,FIESTA,Jiwoo,Peter","DuDu,YoungJae,BuLLDoG,Taeyoon,Andil",blue,11.999383333333332,,0,blue,22.658366666666666,,0,3,0
ESPORTSTMNT01_3404937,LCK,T1,DN SOOPers,"Aatrox,Maokai,Jayce,Zeri,Rakan","Renekton,Rell,Xerath,Kai'Sa,Nautilus","Zeus,Oner,Faker,Gumayusi,Keria","DuDu,YoungJae,BuLLDoG,Taeyoon,Andil",blue,16.498866666666668,,0,blue,23.158316666666668,,0,0,0
ESPORTSTMNT01_3404962,LCK,T1,DN SOOPers,"Aatrox,Maokai,Jayce,Kai'Sa,Alistar","Renekton,Rell,Xerath,Zeri,Braum","Zeus,Oner,Faker,Gumayusi,Keria","DuDu,YoungJae,BuLLDoG,Taeyoon,Andil",blue,18.329766666666668,,0,blue,21.656383333333334,,0,2,0
ESPORTSTMNT02_3220410,LCK,T1,Nongshim RedForce,"Rumble,Vi,Annie,Xayah,Alistar","K'Sante,Sejuani,Azir,Kai'Sa,Rell","Zeus,Oner,Poby,Gumayusi,Keria","DnDn,Sylvie,FIESTA,Jiwoo,Peter",blue,21.332533333333334,30.151183333333332,0,blue,23.83086666666667,,0,0,0
ESPORTSTMNT02_3219847,LCK,T1,Nongshim RedForce,"Ornn,Nocturne,Azir,Xayah,Rakan","Trundle,Vi,Veigar,Kai'Sa,Nautilus","Zeus,Oner,Poby,Gumayusi,Keria","DnDn,Sylvie,FIESTA,Jiwoo,Peter",blue,8.817866666666667,22.995083333333334,0,blue,19.166099999999997,,0,6,1
ESPORTSTMNT01_3410511,LCK,Hanwha Life Esports,DRX,"Renekton,Maokai,Azir,Sivir,Nautilus","Rumble,Nocturne,Neeko,Xayah,Leona","Kingen,Grizzly,Zeka,Viper,Life","Rascal,Croco,FATE,Paduck,BeryL",blue,19.4953,26.329433333333334,0,blue,26.329433333333334,,0,0,0
ESPORTSTMNT01_3411490,LCK,DRX,Hanwha Life Esports,"Jax,Nocturne,Ahri,Sivir,Alistar","Aatrox,Maokai,Yone,Xayah,Rell","Rascal,Croco,FATE,Paduck,BeryL","Kingen,Grizzly,Zeka,Viper,Life",blue,11.6661,15.829116666666666,0,blue,21.328083333333332,24.161533333333335,0,4,1
ESPORTSTMNT01_3412431,LCK,DRX,Hanwha Life Esports,"K'Sante,Viego,Ahri,Xayah,Alistar","Poppy,Nocturne,Neeko,Kai'Sa,Rell","Rascal,Croco,FATE,Paduck,BeryL","Kingen,Grizzly,Zeka,Viper,Life",blue,10.832883333333333,13.833300000000001,0,blue,17.16646666666667,22.333133333333333,0,0,3
ESPORTSTMNT01_3410713,LCK,Dplus Kia,T1,"Renekton,Sejuani,Azir,Kai'Sa,Rakan","Aatrox,Maokai,Jayce,Xayah,Alistar","Canna,Canyon,ShowMaker,Deft,Kellin","Zeus,Oner,Faker,Gumayusi,Keria",blue,21.492250000000002,22.825483333333334,0,red,,29.996950000000002,0,1,0
ESPORTSTMNT01_3410723,LCK,Dplus Kia,T1,"K'Sante,Sejuani,Azir,Kai'Sa,Rakan","Renekton,Maokai,Jayce,Xayah,Braum","Canna,Canyon,ShowMaker,Deft,Kellin","Zeus,Oner,Faker,Gumayusi,Keria",blue,17.999399999999998,,0,blue,32.16523333333333,,0,2,2
ESPORTSTMNT01_3410725,LCK,T1,Dplus Kia,"Aatrox,Poppy,Corki,Xayah,Maokai","K'Sante,Rell,Azir,Varus,Rakan","Zeus,Oner,Faker,Gumayusi,Keria","Canna,Canyon,ShowMaker,Deft,Kellin",blue,11.82845,22.495183333333333,0,blue,20.495183333333333,35.164899999999996,0,3,1
ESPORTSTMNT01_3411711,LCK,Dplus Kia,T1,"K'Sante,Sejuani,Jayce,Aphelios,Lulu","Aatrox,Rell,Annie,Xayah,Rakan","Canna,Canyon,ShowMaker,Deft,Kellin","Zeus,Oner,Faker,Gumayusi,Keria",red,,29.498366666666666,0,red,,35.66366666666667,0,1,0
ESPORTSTMNT01_3412825,LCK,KT Rolster,T1,"Gragas,Rell,Tristana,Zeri,Nautilus","Jax,Sejuani,Azir,Sivir,Rakan","Kiin,Cuzz,Bdd,Aiming,Lehends","Zeus,Oner,Faker,Gumayusi,Keria",blue,10.664983333333334,,0,blue,20.828783333333334,,0,4,2
ESPORTSTMNT01_3412846,LCK,T1,KT Rolster,"Rumble,Nocturne,Neeko,Draven,Nautilus","Renekton,Sejuani,Azir,Varus,Leona","Zeus,Oner,Faker,Gumayusi,Keria","Kiin,Cuzz,Bdd,Aiming,Lehends",red,21.163933333333333,9.663533333333334,0,red,,21.163933333333333,0,1,6
ESPORTSTMNT01_3412852,LCK,KT Rolster,T1,"Jax,Nocturne,Neeko,Ezreal,Galio","K'Sante,Maokai,Azir,Lucian,Alistar","Kiin,Cuzz,Bdd,Aiming,Lehends","Zeus,Oner,Faker,Gumayusi,Keria",red,28.492233333333335,16.333199999999998,0,red,,28.163866666666667,0,2,2
ESPORTSTMNT01_3410923,LCK,KT Rolster,T1,"Renekton,Rell,Tristana,Varus,Nautilus","Aatrox,Viego,Neeko,Samira,Alistar","Kiin,Cuzz,Bdd,Aiming,Lehends","Zeus,Oner,Faker,Gumayusi,Keria",blue,12.331533333333335,18.165583333333334,0,blue,23.499166666666667,,0,2,1
ESPORTSTMNT01_3410933,LCK,T1,KT Rolster,"Jax,Sejuani,Azir,Kai'Sa,Rell","Renekton,Maokai,Tristana,Draven,Leona","Zeus,Oner,Faker,Gumayusi,Keria","Kiin,Cuzz,Bdd,Aiming,Lehends",blue,18.498966666666668,18.498966666666668,1,red,35.999183333333335,31.666,0,2,1
ESPORTSTMNT01_3412987,LCK,Gen.G,Hanwha Life Esports,"Aatrox,Maokai,Azir,Sivir,Alistar","Ornn,Sejuani,Yone,Kai'Sa,Rakan","Doran,Peanut,Chovy,Peyz,Delight","Kingen,Grizzly,Zeka,Viper,Life",blue,23.32835,,0,blue,28.16165,,0,1,2
ESPORTSTMNT01_3415015,LCK,Gen.G,Hanwha Life Esports,"Rumble,Maokai,Jayce,Xayah,Leona","Aatrox,Sejuani,Azir,Kai'Sa,Blitzcrank","Doran,Peanut,Chovy,Peyz,Delight","Kingen,Grizzly,Zeka,Viper,Life",red,29.6636,23.493333333333332,0,red,,30.160050000000002,0,1,0
ESPORTSTMNT01_3415025,LCK,Hanwha Life Esports,Gen.G,"Aatrox,Sejuani,Yone,Zeri,Rakan","K'Sante,Poppy,Azir,Kai'Sa,Maokai","Kingen,Grizzly,Zeka,Viper,Life","Doran,Peanut,Chovy,Peyz,Delight",blue,8.993166666666667,16.1644,0,blue,22.98865,,0,5,1
ESPORTSTMNT01_3415148,LCK,Gen.G,T1,"Jax,Sejuani,Taliyah,Aphelios,Lulu","Ornn,Rell,Azir,Xayah,Alistar","Doran,Peanut,Chovy,Peyz,Delight","Zeus,Oner,Faker,Gumayusi,Keria",red,18.991049999999998,16.329733333333333,0,blue,25.330816666666667,,0,0,3
ESPORTSTMNT01_3415168,LCK,T1,Gen.G,"Gragas,Kha'Zix,Azir,Xayah,Alistar","Jax,Vi,Ahri,Zeri,Rakan","Zeus,Oner,Faker,Gumayusi,Keria","Doran,Peanut,Chovy,Peyz,Delight",blue,20.498350000000002,28.49795,0,,,,1,0,0
ESPORTSTMNT01_3413257,LCK,Gen.G,T1,"Renekton,Maokai,Azir,Zeri,Rell","Gnar,Sejuani,Corki,Xayah,Rakan","Doran,Peanut,Chovy,Peyz,Delight","Zeus,Oner,Faker,Gumayusi,Keria",red,22.164933333333334,16.332733333333334,0,red,,20.657300000000003,0,3,3
ESPORTSTMNT01_3413260,LCK,Gen.G,T1,"Gangplank,Maokai,Yone,Zeri,Alistar","Jax,Sejuani,Azir,Vayne,Braum","Doran,Peanut,Chovy,Peyz,Delight","Zeus,Oner,Faker,Gumayusi,Keria",blue,13.165633333333334,22.665599999999998,0,blue,22.498933333333333,,0,4,2
ESPORTSTMNT01_3415182,LCK,T1,Gen.G,"Jax,Poppy,Azir,Kai'Sa,Rell","K'Sante,Maokai,Yone,Aphelios,Alistar","Zeus,Oner,Faker,Gumayusi,Keria","Doran,Peanut,Chovy,Peyz,Delight",blue,19.166099999999997,,0,blue,21.66013333333333,,0,0,1
ESPORTSTMNT01_3415276,LCK,KT Rolster,Hanwha Life Esports,"Ornn,Viego,Xerath,Zeri,Rakan","Renekton,Poppy,Azir,Xayah,Leona","Kiin,Cuzz,Bdd,Aiming,Lehends","Kingen,Grizzly,Zeka,Viper,Life",blue,14.49625,,0,blue,20.99635,,0,1,0
ESPORTSTMNT01_3413370,LCK,Hanwha Life Esports,KT Rolster,"Renekton,Rell,Tristana,Kai'Sa,Amumu","Poppy,Viego,Azir,Xayah,Renata Glasc","Kingen,Grizzly,Zeka,Viper,Life","Kiin,Cuzz,Bdd,Aiming,Lehends",blue,21.832516666666667,,0,blue,30.827749999999998,,0,1,0
ESPORTSTMNT01_3415307,LCK,Hanwha Life Esports,KT Rolster,"Aatrox,Lee Sin,Azir,Kai'Sa,Rakan","K'Sante,Kha'Zix,Annie,Zeri,Alistar","Kingen,Grizzly,Zeka,Viper,Life","Kiin,Cuzz,Bdd,Aiming,Lehends",blue,18.665416666666665,,0,blue,27.99843333333333,,0,3,2
ESPORTSTMNT01_3416038,LCK,T1,KT Rolster,"Aatrox,Maokai,Azir,Zeri,Lulu","K'Sante,Sejuani,Xerath,Kai'Sa,Singed","Zeus,Oner,Faker,Gumayusi,Keria","Kiin,Cuzz,Bdd,Aiming,Lehends",blue,25.328716666666665,,0,blue,33.49995,,0,1,0
ESPORTSTMNT01_3416073,LCK,KT Rolster,T1,"Renekton,Viego,Annie,Zeri,Rakan","Aatrox,Sejuani,Azir,Xayah,Lulu","Kiin,Cuzz,Bdd,Aiming,Lehends","Zeus,Oner,Faker,Gumayusi,Keria",blue,14.15165,27.318166666666666,0,blue,27.16463333333333,,0,2,0
ESPORTSTMNT01_3416074,LCK,KT Rolster,T1,"K'Sante,Rell,Tristana,Zeri,Rakan","Aatrox,Kha'Zix,Cassiopeia,Aphelios,Lulu","Kiin,Cuzz,Bdd,Aiming,Lehends","Zeus,Oner,Faker,Gumayusi,Keria",red,,9.49865,0,red,,18.999233333333333,0,3,5
ESPORTSTMNT01_3416088,LCK,T1,KT Rolster,"Gragas,Poppy,Neeko,Zeri,Lulu","Ryze,Rell,Ahri,Xayah,Rakan","Zeus,Oner,Faker,Gumayusi,Keria","Kiin,Cuzz,Bdd,Aiming,Lehends",red,17.832283333333333,17.665633333333336,1,red,,27.99908333333333,0,2,2
ESPORTSTMNT01_3415991,LCK,T1,KT Rolster,"Gnar,Nocturne,Neeko,Xayah,Lulu","Renekton,Poppy,Veigar,Zeri,Rakan","Zeus,Oner,Faker,Gumayusi,Keria","Kiin,Cuzz,Bdd,Aiming,Lehends",blue,20.660416666666666,32.499916666666664,0,blue,27.831966666666666,38.4971,0,1,1
ESPORTSTMNT01_3418098,LCK,Gen.G,T1,"Camille,Sejuani,Taliyah,Zeri,Rakan","Aatrox,Maokai,Jayce,Lucian,Nami","Doran,Peanut,Chovy,Peyz,Delight","Zeus,Oner,Faker,Gumayusi,Keria",blue,19.333216666666665,,0,blue,21.832916666666666,,0,1,0
ESPORTSTMNT01_3417138,LCK,T1,Gen.G,"K'Sante,Maokai,Ahri,Aphelios,Lulu","Aatrox,Sejuani,Sylas,Zeri,Blitzcrank","Zeus,Oner,Faker,Gumayusi,Keria","Doran,Peanut,Chovy,Peyz,Delight",blue,12.165099999999999,,0,blue,22.496766666666666,,0,4,2
ESPORTSTMNT01_3417141,LCK,Gen.G,T1,"Jax,Maokai,K'Sante,Nilah,Rakan","Gnar,Sejuani,Taliyah,Draven,Nautilus","Doran,Peanut,Chovy,Peyz,Delight","Zeus,Oner,Faker,Gumayusi,Keria",blue,9.82925,15.997516666666666,0,blue,19.49595,21.831466666666664,0,5,3
ESPORTSTMNT01_3376991,CBLOL,LOUD,RED Canids,"Ornn,Vi,Aurelion Sol,Xayah,Rakan","Gragas,Kindred,Annie,Aphelios,Renata Glasc","Robo,Croc,tinowns,Route,Ceos","fNb,Aegis,Envy,TitaN,frosty",red,21.82363333333333,11.484266666666667,0,red,,19.328916666666665,0,1,3
ESPORTSTMNT01_3368322,CBLOL,paiN Gaming,LOUD,"Gragas,Vi,Sylas,Aphelios,Yuumi","Olaf,Maokai,Jayce,Varus,Rakan","Wizer,CarioK,dyNquedo,Bvoy,ProDelta","Robo,Croc,tinowns,Route,Ceos",blue,13.328666666666667,23.832866666666668,0,blue,14.826533333333334,26.83128333333333,0,2,0
ESPORTSTMNT01_3381541,CBLOL,Liberty,LOUD,"Sion,Wukong,LeBlanc,Lucian,Nami","Jax,Vi,Ahri,Xayah,Milio","Kiari,Accez,Avenger,Juliera,Wos","Robo,Croc,tinowns,Route,Ceos",blue,15.99975,16.15215,1,red,29.3178,24.331799999999998,0,1,2
ESPORTSTMNT02_3218102,CBLOL,FURIA,LOUD,"K'Sante,Kindred,Ahri,Kai'Sa,Rakan","Gnar,Wukong,Swain,Xayah,Rell","Betão,Goot,Tutsz,Ayu,zay","Robo,Croc,tinowns,Route,Ceos",red,16.65315,16.65315,1,red,,24.484316666666665,0,2,3
ESPORTSTMNT02_3211413,CBLOL,Vivo Keyd Stars,LOUD,"Renekton,Kindred,LeBlanc,Xayah,Rakan","K'Sante,Maokai,Cassiopeia,Aphelios,Thresh","Guigo,Grell,Grevthar,Trigo,Damage","Robo,Croc,tinowns,Route,Ceos",blue,9.662933333333333,13.660383333333334,0,red,,29.828566666666667,0,5,4
ESPORTSTMNT02_3218326,CBLOL,LOUD,INTZ,"Renekton,Poppy,LeBlanc,Lucian,Milio","Jax,Maokai,Ahri,Kai'Sa,Rell","Robo,Croc,tinowns,Route,Ceos","Zzk,Yampi,NOsFerus,NinjaKiwi,Nia",blue,13.99895,20.831916666666665,0,blue,21.331266666666668,29.9981,0,2,1
