game_id,tournament,year,blue_team,red_team,blue_picks,red_picks,blue_players,red_players,blue_pc_avg,red_pc_avg,first_to_five,blue_time,red_time
LOLTMNT01_151627,LCK,2024,Gen.G,DN SOOPers,"Ezreal,Zyra,Draven,Leona,K'Sante","Zeri,Zac,Corki,Rakan,Aatrox","Peyz,Canyon,Chovy,Lehends,Kiin","Leaper,Cuzz,BuLLDoG,Quantum,DuDu",0.7048,0.3155,blue,15.0,20.0
LOLTMNT01_151712,CBLOL,2024,Liberty,Vivo Keyd Stars,"Zeri,Maokai,Azir,Nautilus,Olaf","Ezreal,Zyra,Tristana,Rell,Renekton","Leandrinn,Levizin,Pilot,Cavalo,Makes","Smiley,Disamis,Leleko,ProDelta,Guigo",0.2518,0.7029,red,20.0,10.0
LOLTMNT01_151735,CBLOL,2024,LOUD,FURIA,"Ezreal,Sejuani,Azir,Leona,Renekton","Ashe,Lee Sin,Taliyah,Braum,Kennen","Route,Croc,tinowns,RedBert,Robo","Ayu,Wiz,Tutsz,JoJo,Zzk",0.5702,0.58,red,20.0,20.0
LOLTMNT01_151744,CBLOL,2024,paiN Gaming,INTZ,"Jhin,Maokai,Lucian,Bard,Rumble","Zeri,Brand,Ezreal,Alistar,K'Sante","TitaN,CarioK,dyNquedo,Kuri,Wizer","NinjaKiwi,Yampi,Dioge,Damage,Yupps",0.7573,0.2444,blue,15.0,20.0
LOLTMNT01_151764,CBLOL,2024,Fluxo,RED Canids,"Ashe,Jarvan IV,Tristana,Braum,Rumble","Xayah,Lillia,Azir,Rakan,K'Sante","Trigo,Shini,Fuuu,scamber,Kiari","Brance,Aegis,Grevthar,frosty,fNb",0.2251,0.6,red,20.0,20.0
LOLTMNT01_151828,CBLOL,2024,KaBuM! Esports,Los Grandes,"Jhin,Brand,Ezreal,Nautilus,Jayce","Ashe,Shyvana,Yone,Leona,Gragas","Netuno,SCARY,Hauz,Ceos,Lonely","brTT,Seize,Envy,sanghyeon,SuperCleber",0.5743,0.575,blue,20.0,20.0
LOLTMNT01_151831,LCS,2024,Cloud9,NRG,"Ezreal,Nidalee,Azir,Alistar,Gnar","Ashe,Maokai,Tristana,Rakan,Kennen","Berserker,Blaber,Jojopyun,Vulcan,Thanatos","FBI,Contractz,Palafox,huhi,Dhokla",0.6069,0.3627,red,20.0,15.0
LOLTMNT01_151861,LCS,2024,Shopify Rebellion,Dignitas,"Ashe,Brand,Zeri,Leona,K'Sante","Senna,Lillia,Corki,Nautilus,Poppy","Bvoy,Bugi,Insanity,Zeyzal,FakeGod","Zven,Spica,Jensen,Isles,Licorice",0.4467,0.487,blue,15.0,20.0
LOLTMNT01_151878,LCS,2024,Dignitas,Shopify Rebellion,"Ziggs,Zyra,Corki,Rell,Renekton","Kai'Sa,Brand,Jhin,Leona,Pantheon","Zven,Spica,Jensen,Isles,Licorice","Bvoy,Bugi,Insanity,Zeyzal,FakeGod",0.4597,0.6853,red,20.0,15.0
LOLTMNT01_151950,LCK,2024,DRX,T1,"Kalista,Viego,Aurelion Sol,Neeko,Renekton","Senna,Vi,Azir,Ornn,Poppy","Teddy,Sponge,kyeahoo,Pleata,Frog","Gumayusi,Oner,Faker,Keria,Zeus",0.2752,0.8223,blue,20.0,20.0
LOLTMNT01_151960,LCK,2024,DRX,T1,"Kalista,Xin Zhao,Aurelion Sol,Renata Glasc,K'Sante","Draven,Vi,Azir,Soraka,Kennen","Teddy,Sponge,kyeahoo,Pleata,Frog","Gumayusi,Oner,Faker,Keria,Zeus",0.2744,0.5454,red,20.0,20.0
LOLTMNT01_152131,LCK,2024,HANJIN BRION,BNK FEARX,"Xayah,Maokai,Tristana,Alistar,Rumble","Kai'Sa,Sejuani,Yone,Rakan,Kennen","Envyy,YoungJae,FATE,Pollu,Morgan","Hena,Raptor,Clozer,Duro,Clear",0.2993,0.4614,blue,20.0,20.0
LOLTMNT01_152156,LCK,2024,KT Rolster,T1,"Xayah,Vi,Taliyah,Rakan,Renekton","Miss Fortune,Poppy,Azir,Rell,Kennen","Deft,Pyosik,Bdd,BeryL,PerfecT","Gumayusi,Oner,Faker,Keria,Zeus",0.4209,0.6555,red,20.0,10.0
LOLTMNT01_152162,LCK,2024,KT Rolster,T1,"Seraphine,Ivern,Lucian,Leona,Renekton","Senna,Lee Sin,Taliyah,Sejuani,Jayce","Deft,Pyosik,Bdd,BeryL,PerfecT","Gumayusi,Oner,Faker,Keria,Zeus",0.6364,0.673,blue,10.0,20.0
LOLTMNT01_152170,LCK,2024,T1,KT Rolster,"Caitlyn,Nidalee,Corki,Lux,K'Sante","Zeri,Ivern,Jayce,Nautilus,Mordekaiser","Gumayusi,Oner,Faker,Keria,Zeus","Deft,Pyosik,Bdd,BeryL,PerfecT",0.6555,0.4256,red,20.0,20.0
LOLTMNT01_152468,LCK,2024,Hanwha Life Esports,Dplus Kia,"Ezreal,Ivern,Corki,Rell,K'Sante","Aphelios,Sejuani,Azir,Renata Glasc,Gnar","Viper,Peanut,Zeka,Delight,Doran","Aiming,Lucid,ShowMaker,Kellin,Kingen",0.6507,0.5061,blue,20.0,20.0
LOLTMNT01_152477,LCK,2024,Dplus Kia,Hanwha Life Esports,"Kai'Sa,Wukong,LeBlanc,Poppy,Rumble","Zeri,Sejuani,Corki,Braum,K'Sante","Aiming,Lucid,ShowMaker,Kellin,Kingen","Viper,Peanut,Zeka,Delight,Doran",0.4755,0.6214,blue,20.0,20.0
LOLTMNT01_152480,LCK,2024,Hanwha Life Esports,Dplus Kia,"Zeri,Maokai,Tristana,Leona,Gnar","Kai'Sa,Sejuani,Jayce,Poppy,Renekton","Viper,Peanut,Zeka,Delight,Doran","Aiming,Lucid,ShowMaker,Kellin,Kingen",0.6639,0.4823,red,20.0,20.0
LOLTMNT01_152545,LCK,2024,DN SOOPers,Gen.G,"Ezreal,Poppy,Ziggs,Leona,Gnar","Jhin,Sejuani,Zeri,Rakan,Kennen","Leaper,Cuzz,BuLLDoG,Quantum,DuDu","Peyz,Canyon,Chovy,Lehends,Kiin",0.4211,0.6201,red,20.0,15.0
LOLTMNT01_152743,LCS,2024,NRG,Cloud9,"Jhin,Vi,Tristana,Rell,Rumble","Ezreal,Maokai,Lucian,Bard,Gnar","FBI,Contractz,Palafox,huhi,Dhokla","Berserker,Blaber,Jojopyun,Vulcan,Thanatos",0.4749,0.7584,red,15.0,10.0
LOLTMNT01_152880,LCK,2024,Nongshim RedForce,KT Rolster,"Ezreal,Sejuani,Yone,Braum,Gnar","Ashe,Maokai,Zeri,Seraphine,Renekton","Jiwoo,Sylvie,Calix,GuGer,Mihile","Deft,Pyosik,Bdd,BeryL,PerfecT",0.3846,0.2857,blue,20.0,20.0
LOLTMNT01_152958,CBLOL,2024,LOUD,Fluxo,"Ezreal,Nocturne,LeBlanc,Leona,Sion","Miss Fortune,Vi,Corki,Rell,Rumble","Route,Croc,tinowns,RedBert,Robo","Trigo,Shini,Fuuu,scamber,Kiari",0.5051,0.4208,blue,10.0,15.0
LOLTMNT01_152978,CBLOL,2024,paiN Gaming,FURIA,"Jhin,Sejuani,Corki,Bard,Rumble","Ezreal,Lee Sin,LeBlanc,Blitzcrank,K'Sante","TitaN,CarioK,dyNquedo,Kuri,Wizer","Ayu,Wiz,Tutsz,JoJo,Zzk",0.7219,0.2804,blue,20.0,20.0
LOLTMNT01_152993,CBLOL,2024,INTZ,Vivo Keyd Stars,"Kai'Sa,Xin Zhao,Corki,Nautilus,Renekton","Miss Fortune,Maokai,Ezreal,Rell,Gwen","NinjaKiwi,Yampi,Dioge,Damage,Yupps","Smiley,Disamis,Leleko,ProDelta,Guigo",0.3368,0.6381,red,20.0,15.0
LOLTMNT01_153007,LCK,2024,KT Rolster,Nongshim RedForce,"Ezreal,Ivern,Lucian,Rell,K'Sante","Zeri,Brand,Corki,Rakan,Renekton","Deft,Pyosik,Bdd,BeryL,PerfecT","Jiwoo,Sylvie,Calix,GuGer,Mihile",0.5787,0.22,blue,15.0,20.0
LOLTMNT01_153026,LCK,2024,KT Rolster,Nongshim RedForce,"Ezreal,Lee Sin,Orianna,Leona,K'Sante","Caitlyn,Maokai,Azir,Braum,Renekton","Deft,Pyosik,Bdd,BeryL,PerfecT","Jiwoo,Sylvie,Calix,GuGer,Mihile",0.5752,0.2365,blue,15.0,20.0
LOLTMNT01_153142,CBLOL,2024,Los Grandes,Liberty,"Ashe,Lillia,Corki,Leona,Gwen","Ezreal,Vi,Azir,Rakan,Renekton","brTT,Seize,Envy,sanghyeon,SuperCleber","Leandrinn,Levizin,Pilot,Cavalo,Makes",0.1036,0.6208,blue,15.0,20.0
LOLTMNT01_153150,CBLOL,2024,RED Canids,KaBuM! Esports,"Kai'Sa,Maokai,Taliyah,Rell,Renekton","Ezreal,Vi,Lucian,Leona,Rumble","Brance,Aegis,Grevthar,frosty,fNb","Netuno,SCARY,Hauz,Ceos,Lonely",0.5893,0.3632,blue,20.0,20.0
LOLTMNT01_153175,LCS,2024,FlyQuest,100 Thieves,"Kalista,Lillia,Lucian,Rell,K'Sante","Jhin,Nidalee,Zeri,Nautilus,Camille","Massu,Inspired,Quad,Busio,Bwipo","Meech,River,Quid,Eyla,Sniper",0.5979,0.4613,blue,20.0,20.0
LOLTMNT01_153223,LCS,2024,Team Liquid,Immortals,"Jhin,Maokai,Lucian,Rakan,Kennen","Ezreal,Zyra,Corki,Leona,Gnar","Yeon,UmTi,APA,CoreJJ,Impact","Tactical,Armao,Mask,Olleh,Castle",0.5721,0.0571,blue,20.0,20.0
LOLTMNT01_153403,CBLOL,2024,KaBuM! Esports,FURIA,"Kai'Sa,Karthus,Corki,Alistar,Renekton","Ezreal,Jarvan IV,Taliyah,Leona,Kennen","Netuno,SCARY,Hauz,Ceos,Lonely","Ayu,Wiz,Tutsz,JoJo,Zzk",0.2786,0.5975,red,20.0,15.0
LOLTMNT01_153827,LCK,2024,T1,Dplus Kia,"Jhin,Poppy,Corki,Leona,Kennen","Miss Fortune,Maokai,Taliyah,Braum,Renekton","Gumayusi,Oner,Faker,Keria,Zeus","Aiming,Lucid,ShowMaker,Kellin,Kingen",0.6022,0.5326,blue,15.0,20.0
LOLTMNT01_153913,LCK,2024,Hanwha Life Esports,KT Rolster,"Ziggs,Maokai,Tristana,Alistar,Gnar","Miss Fortune,Zyra,Lucian,Rell,Kennen","Viper,Peanut,Zeka,Delight,Doran","Deft,Pyosik,Bdd,BeryL,PerfecT",0.7201,0.3225,blue,15.0,20.0
LOLTMNT01_153935,LCK,2024,KT Rolster,Hanwha Life Esports,"Jhin,Ivern,Corki,Leona,Gnar","Miss Fortune,Shyvana,Tristana,Alistar,Aatrox","Deft,Pyosik,Bdd,BeryL,PerfecT","Viper,Peanut,Zeka,Delight,Doran",0.5749,0.5374,blue,20.0,20.0
LOLTMNT01_154041,LCS,2024,FlyQuest,100 Thieves,"Kalista,Nidalee,Lucian,Bard,K'Sante","Jhin,Brand,Zeri,Nautilus,Jax","Massu,Inspired,Quad,Busio,Bwipo","Meech,River,Quid,Eyla,Sniper",0.5208,0.5246,red,20.0,20.0
LOLTMNT01_154061,LCS,2024,100 Thieves,FlyQuest,"Miss Fortune,Lillia,Zeri,Rell,K'Sante","Kalista,Ivern,Corki,Leona,Darius","Meech,River,Quid,Eyla,Sniper","Massu,Inspired,Quad,Busio,Bwipo",0.4414,0.6998,red,20.0,15.0
LOLTMNT01_154083,LCS,2024,Team Liquid,Immortals,"Xayah,Ivern,Tristana,Leona,Rumble","Zeri,Lillia,Corki,Rell,K'Sante","Yeon,UmTi,APA,CoreJJ,Impact","Tactical,Armao,Mask,Olleh,Castle",0.4728,0.1967,blue,20.0,20.0
LOLTMNT01_154298,CBLOL,2024,Fluxo,FURIA,"Miss Fortune,Sejuani,Lucian,Rell,Rumble","Ashe,Nocturne,Taliyah,Braum,Kennen","Trigo,Shini,Fuuu,scamber,Kiari","Ayu,Wiz,Tutsz,JoJo,Zzk",0.3519,0.6633,red,20.0,15.0
LOLTMNT01_154710,LCK,2024,T1,Dplus Kia,"Kalista,Viego,Corki,Renata Glasc,Jax","Zeri,Vi,Twisted Fate,Lulu,Renekton","Gumayusi,Oner,Faker,Keria,Zeus","Aiming,Lucid,ShowMaker,Kellin,Kingen",0.6273,0.5729,red,20.0,20.0
LOLTMNT01_154728,LCK,2024,Dplus Kia,T1,"Ashe,Sejuani,Sylas,Renata Glasc,Gnar","Jhin,Vi,Ahri,Karma,Camille","Aiming,Lucid,ShowMaker,Kellin,Kingen","Gumayusi,Oner,Faker,Keria,Zeus",0.5258,0.679,red,20.0,15.0
LOLTMNT01_154783,LCK,2024,KT Rolster,Hanwha Life Esports,"Senna,Nidalee,Corki,Ornn,Renekton","Zeri,Shyvana,Lucian,Rell,Gnar","Deft,Pyosik,Bdd,BeryL,PerfecT","Viper,Peanut,Zeka,Delight,Doran",0.5754,0.5323,blue,15.0,20.0
LOLTMNT01_155209,LCK,2024,BNK FEARX,Gen.G,"Kai'Sa,Shyvana,Lucian,Alistar,Rumble","Zeri,Maokai,Draven,Lulu,Kennen","Hena,Raptor,Clozer,Duro,Clear","Peyz,Canyon,Chovy,Lehends,Kiin",0.2618,0.6819,red,20.0,15.0
LOLTMNT01_155358,LCK,2024,Nongshim RedForce,Hanwha Life Esports,"Kai'Sa,Ivern,Corki,Alistar,Gnar","Zeri,Vi,Ahri,Poppy,Kennen","Jiwoo,Sylvie,Fisher,GuGer,Mihile","Viper,Peanut,Zeka,Delight,Doran",0.2971,0.6419,red,20.0,20.0
LOLTMNT01_155392,LCK,2024,DN SOOPers,Dplus Kia,"Ezreal,Nidalee,Ziggs,Leona,Gnar","Ashe,Zyra,Corki,Renata Glasc,Renekton","Leaper,Cuzz,BuLLDoG,Andil,DuDu","Aiming,Lucid,ShowMaker,Kellin,Kingen",0.4833,0.3777,blue,15.0,20.0
LOLTMNT01_155400,LCK,2024,Dplus Kia,DN SOOPers,"Kai'Sa,Sejuani,Tryndamere,Rell,Rumble","Zeri,Shyvana,Corki,Poppy,K'Sante","Aiming,Lucid,ShowMaker,Kellin,Kingen","Leaper,Cuzz,BuLLDoG,Andil,DuDu",0.4967,0.3943,blue,15.0,20.0
LOLTMNT01_155488,LCK,2024,T1,Gen.G,"Kalista,Lillia,Corki,Nautilus,Mordekaiser","Senna,Nidalee,Zeri,Ornn,K'Sante","Gumayusi,Oner,Faker,Keria,Zeus","Peyz,Canyon,Chovy,Lehends,Kiin",0.4561,0.8311,blue,20.0,20.0
LOLTMNT01_155499,LCK,2024,T1,Gen.G,"Xayah,Vi,Azir,Nautilus,Kennen","Zeri,Nidalee,Corki,Alistar,K'Sante","Gumayusi,Oner,Faker,Keria,Zeus","Peyz,Canyon,Chovy,Lehends,Kiin",0.5979,0.7457,blue,20.0,20.0
LOLTMNT01_155636,LCK,2024,KT Rolster,HANJIN BRION,"Kai'Sa,Vi,Lucian,Shen,Rumble","Ezreal,Maokai,Corki,Alistar,K'Sante","Deft,Pyosik,Bdd,BeryL,PerfecT","Envyy,YoungJae,FATE,Pollu,Morgan",0.4557,0.2285,red,20.0,20.0
LOLTMNT01_155673,LCK,2024,DN SOOPers,Nongshim RedForce,"Ashe,Nidalee,Tristana,Rell,Poppy","Zeri,Vi,Azir,Rakan,Renekton","Leaper,Cuzz,BuLLDoG,Andil,DuDu","Jiwoo,Sylvie,Fisher,vital,Mihile",0.5765,0.3027,red,20.0,20.0
LOLTMNT01_156045,LCK,2024,DRX,HANJIN BRION,"Ashe,Nidalee,Tristana,Alistar,Jayce","Miss Fortune,Shyvana,Lucian,Rakan,Gnar","Teddy,Sponge,kyeahoo,Pleata,Frog","Samver,YoungJae,FATE,Pollu,Morgan",0.3511,0.1709,red,20.0,20.0
LOLTMNT01_156049,LCK,2024,HANJIN BRION,DRX,"Kai'Sa,Maokai,Corki,Rell,Gnar","Zeri,Shyvana,Lucian,Rakan,K'Sante","Samver,YoungJae,FATE,Pollu,Morgan","Teddy,Sponge,kyeahoo,Pleata,Frog",0.3107,0.3709,blue,20.0,20.0
LOLTMNT01_156084,LCK,2024,BNK FEARX,Gen.G,"Zeri,Xin Zhao,Taliyah,Rakan,Rumble","Lucian,Maokai,Corki,Nami,Ryze","Hena,Raptor,Clozer,Duro,Clear","Peyz,Canyon,Chovy,Lehends,Kiin",0.5298,0.7164,blue,20.0,20.0
LOLTMNT01_156239,LCK,2024,Nongshim RedForce,Hanwha Life Esports,"Zeri,Ivern,Tristana,Rell,K'Sante","Jhin,Zyra,Corki,Leona,Renekton","Jiwoo,Sylvie,Calix,GuGer,Mihile","Viper,Peanut,Zeka,Delight,Doran",0.1467,0.5713,red,20.0,20.0
LOLTMNT01_156255,LCK,2024,Dplus Kia,DN SOOPers,"Ezreal,Sejuani,Azir,Karma,Lee Sin","Ashe,Zac,Zeri,Leona,Gnar","Aiming,Lucid,ShowMaker,Kellin,Kingen","Leaper,Cuzz,BuLLDoG,Andil,DuDu",0.6169,0.2875,blue,15.0,20.0
LOLTMNT01_156416,LCK,2024,BNK FEARX,DRX,"Ashe,Lee Sin,Taliyah,Leona,Gnar","Miss Fortune,Shyvana,Corki,Rakan,Jayce","Hena,Raptor,Clozer,Duro,Clear","Teddy,Sponge,kyeahoo,Pleata,Frog",0.4886,0.309,blue,15.0,20.0
LOLTMNT01_156427,LCK,2024,DRX,BNK FEARX,"Xayah,Ivern,Tristana,Rell,Gnar","Zeri,Maokai,Corki,Rakan,Kennen","Teddy,Sponge,kyeahoo,Pleata,Frog","Hena,Raptor,Clozer,Duro,Clear",0.1416,0.4973,red,20.0,20.0
LOLTMNT01_156500,LCK,2024,HANJIN BRION,KT Rolster,"Ashe,Viego,LeBlanc,Braum,Renekton","Ezreal,Lee Sin,Orianna,Rakan,K'Sante","Envyy,YoungJae,FATE,Pollu,Morgan","Deft,Pyosik,Bdd,BeryL,PerfecT",0.4051,0.5472,blue,15.0,20.0
LOLTMNT01_156545,LCK,2024,DN SOOPers,Nongshim RedForce,"Zeri,Maokai,Tristana,Rakan,K'Sante","Kai'Sa,Zyra,Corki,Leona,Renekton","Leaper,Cuzz,BuLLDoG,Andil,DuDu","Jiwoo,Sylvie,Fisher,vital,Mihile",0.5886,0.1305,blue,15.0,20.0
LOLTMNT01_34186,LCS,2024,Team Liquid,100 Thieves,"Jhin,Xin Zhao,Ziggs,Ashe,Udyr","Seraphine,Vi,Yone,Karma,Riven","Yeon,UmTi,APA,CoreJJ,Impact","Meech,River,Quid,Eyla,Sniper",0.5391,0.7725,blue,20.0,20.0
LOLTMNT01_34206,LCS,2024,Cloud9,NRG,"Varus,Viego,Azir,Nautilus,Udyr","Lucian,Jarvan IV,Taliyah,Milio,K'Sante","Berserker,Blaber,Jojopyun,Vulcan,Fudge","FBI,Contractz,Palafox,huhi,Dhokla",0.6419,0.355,blue,20.0,20.0
LOLTMNT01_34239,LCS,2024,FlyQuest,Shopify Rebellion,"Senna,Poppy,Orianna,Seraphine,Udyr","Lucian,Xin Zhao,Zac,Nami,Aatrox","Massu,Inspired,Jensen,Busio,Bwipo","WildTurtle,Bugi,Insanity,Zeyzal,FakeGod",0.637,0.2467,blue,20.0,20.0
LOLTMNT01_34263,LCS,2024,Dignitas,Immortals,"Varus,Vi,Corki,Rakan,Gragas","Jhin,Maokai,Azir,Rell,Jax","Tomo,eXyu,Dove,Isles,Rich","Tactical,Armao,Mask,Olleh,Castle",0.5262,0.1571,blue,20.0,20.0
LOLTMNT01_34400,LCS,2024,Team Liquid,Shopify Rebellion,"Zeri,Poppy,Azir,Lulu,Udyr","Lucian,Trundle,Corki,Nami,Rumble","Yeon,UmTi,APA,CoreJJ,Impact","WildTurtle,Bugi,Insanity,Zeyzal,FakeGod",0.6194,0.0667,red,20.0,20.0
LOLTMNT01_34408,LCS,2024,100 Thieves,Cloud9,"Senna,Nocturne,Neeko,Nautilus,Gwen","Varus,Xin Zhao,Akali,Karma,Udyr","Meech,River,Quid,Eyla,Sniper","Berserker,Blaber,Jojopyun,Vulcan,Fudge",0.3416,0.6354,red,20.0,15.0
LOLTMNT01_34432,LCS,2024,NRG,Dignitas,"Senna,Rell,Corki,Tahm Kench,Jayce","Lucian,Xin Zhao,Azir,Milio,Rumble","FBI,Contractz,Palafox,huhi,Dhokla","Tomo,eXyu,Dove,Isles,Rich",0.5958,0.2843,blue,15.0,20.0
LOLTMNT01_35439,LCS,2024,Immortals,FlyQuest,"Varus,Rell,Corki,Blitzcrank,Aatrox","Jhin,Vi,Azir,Ashe,Olaf","Tactical,Armao,Mask,Olleh,Castle","Massu,Inspired,Jensen,Busio,Bwipo",0.2,0.587,red,20.0,20.0
LOLTMNT01_36609,LCS,2024,100 Thieves,NRG,"Varus,Sejuani,Akali,Rakan,K'Sante","Jhin,Vi,Azir,Ashe,Jayce","Meech,River,Quid,Eyla,Sniper","FBI,Contractz,Palafox,huhi,Dhokla",0.5392,0.5333,blue,20.0,20.0
LOLTMNT01_36649,LCS,2024,Immortals,Shopify Rebellion,"Jhin,Lillia,Jayce,Maokai,Udyr","Varus,Nocturne,Akali,Rell,Gnar","Tactical,Armao,Mask,Olleh,Castle","Bvoy,Bugi,Insanity,Zeyzal,FakeGod",0.3833,0.3123,red,20.0,20.0
LOLTMNT01_36899,LCS,2024,Dignitas,100 Thieves,"Jhin,Vi,Akali,Ashe,Poppy","Varus,Trundle,Azir,Senna,K'Sante","Tomo,eXyu,Dove,Isles,Rich","Meech,River,Quid,Eyla,Sniper",0.1067,0.5012,blue,15.0,20.0
LOLTMNT01_36939,LCS,2024,Shopify Rebellion,Cloud9,"Varus,Lillia,Sion,Milio,Udyr","Kalista,Maokai,Vayne,Renata Glasc,Aatrox","Bvoy,Bugi,Insanity,Zeyzal,FakeGod","Berserker,Blaber,Jojopyun,Vulcan,Fudge",0.5706,0.3377,red,20.0,20.0
LOLTMNT01_36968,LCS,2024,NRG,FlyQuest,"Kalista,Ivern,Azir,Rell,K'Sante","Varus,Sejuani,Corki,Renata Glasc,Darius","FBI,Contractz,Palafox,huhi,Dhokla","Massu,Inspired,Jensen,Busio,Bwipo",0.5018,0.5625,blue,10.0,15.0
LOLTMNT01_36981,LCS,2024,Team Liquid,Immortals,"Aphelios,Maokai,Tristana,Rakan,Udyr","Ezreal,Vi,Azir,Bard,K'Sante","Yeon,UmTi,APA,CoreJJ,Impact","Tactical,Armao,Mask,Olleh,Castle",0.6145,0.2652,blue,20.0,20.0
LOLTMNT01_37539,LCS,2024,Cloud9,Dignitas,"Kalista,Nocturne,Orianna,Renata Glasc,Rumble","Aphelios,Maokai,Azir,Milio,Ornn","Berserker,Blaber,Jojopyun,Vulcan,Fudge","Tomo,eXyu,Dove,Isles,Rich",0.4048,0.2667,blue,20.0,20.0
LOLTMNT01_37598,LCS,2024,FlyQuest,Team Liquid,"Ezreal,Trundle,Orianna,Karma,Mordekaiser","Lucian,Rell,Tristana,Nami,K'Sante","Massu,Inspired,Jensen,Busio,Bwipo","Yeon,UmTi,APA,CoreJJ,Impact",0.6724,0.5395,blue,20.0,20.0
LOLTMNT01_43911,CBLOL,2024,INTZ,FURIA,"Lucian,Rell,Taliyah,Milio,Udyr","Ornn,Kindred,Azir,Senna,K'Sante","NinjaKiwi,Yampi,Aithusa,Damage,Tay","Ayu,Mir,Tutsz,zay,Destroy",0.0667,0.6769,red,20.0,20.0
LOLTMNT01_43953,CBLOL,2024,LOUD,Fluxo,"Kalista,Sejuani,Azir,Rell,Jax","Varus,Vi,Orianna,Nautilus,K'Sante","Route,Croc,tinowns,RedBert,Robo","Kojima,Sting,Fuuu,scamber,Kiari",0.6489,0.3505,red,20.0,20.0
LOLTMNT01_44398,LCS,2024,Cloud9,Immortals,"Varus,Rell,Tristana,Karma,Udyr","Ezreal,Ivern,Orianna,Bard,Aatrox","Berserker,Blaber,Jojopyun,Vulcan,Fudge","Tactical,Armao,Mask,Olleh,Castle",0.6293,0.5486,red,20.0,20.0
LOLTMNT01_44425,LCS,2024,Team Liquid,NRG,"Ezreal,Vi,Azir,Bard,Poppy","Senna,Graves,Orianna,Tahm Kench,K'Sante","Yeon,UmTi,APA,CoreJJ,Impact","FBI,Contractz,Palafox,huhi,Dhokla",0.4742,0.4775,red,20.0,20.0
LOLTMNT01_44450,LCS,2024,Shopify Rebellion,Dignitas,"Kalista,Maokai,Garen,Senna,K'Sante","Varus,Sejuani,Taliyah,Renata Glasc,Gnar","Bvoy,Bugi,Insanity,Zeyzal,FakeGod","Tomo,eXyu,Dove,Isles,Rich",0.1,0.3951,red,20.0,20.0
LOLTMNT01_44462,LCS,2024,100 Thieves,FlyQuest,"Kalista,Viego,Sylas,Renata Glasc,Aatrox","Varus,Maokai,Azir,Neeko,Olaf","Meech,River,Quid,Eyla,Sniper","Massu,Inspired,Jensen,Busio,Bwipo",0.3786,0.6053,red,20.0,15.0
LOLTMNT01_44990,CBLOL,2024,paiN Gaming,Los Grandes,"Lucian,Rell,Azir,Nami,K'Sante","Kalista,Sejuani,Hwei,Nautilus,Aatrox","TitaN,CarioK,dyNquedo,Kuri,Wizer","Celo,Seize,Envy,sanghyeon,SuperCleber",0.639,0.3938,blue,20.0,20.0
LOLTMNT01_45062,CBLOL,2024,Vivo Keyd Stars,RED Canids,"Aphelios,Nocturne,Orianna,Blitzcrank,K'Sante","Lucian,Xin Zhao,Neeko,Milio,Udyr","Smiley,Disamis,Toucouille,ProDelta,Guigo","Brance,Aegis,Grevthar,JoJo,fNb",0.4256,0.654,red,20.0,20.0
LOLTMNT01_45259,LCS,2024,Immortals,100 Thieves,"Senna,Rell,Jayce,Tahm Kench,Zac","Aphelios,Poppy,Orianna,Milio,K'Sante","Tactical,Armao,Mask,Olleh,Castle","Meech,River,Quid,Eyla,Sniper",0.0667,0.4042,blue,15.0,20.0
LOLTMNT01_45855,CBLOL,2024,INTZ,LOUD,"Ezreal,Maokai,Corki,Rell,Aatrox","Ashe,Sejuani,LeBlanc,Milio,Rumble","NinjaKiwi,Yampi,Aithusa,Damage,Tay","Route,Croc,tinowns,RedBert,Robo",0.3259,0.5844,blue,15.0,20.0
LOLTMNT01_45891,CBLOL,2024,Los Grandes,FURIA,"Aphelios,Vi,Azir,Rakan,K'Sante","Nilah,Xin Zhao,Orianna,Pyke,Gnar","Celo,Seize,Envy,sanghyeon,SuperCleber","Ayu,Mir,Tutsz,zay,Destroy",0.3722,0.5656,red,20.0,20.0
LOLTMNT01_45927,CBLOL,2024,Vivo Keyd Stars,Liberty,"Lucian,Sejuani,Karma,Milio,Gnar","Ezreal,Rell,Vel'Koz,Blitzcrank,K'Sante","Smiley,Disamis,Toucouille,ProDelta,Guigo","micaO,Drakehero,Pilot,Cavalo,Makes",0.664,0.0933,blue,20.0,20.0
LOLTMNT01_45949,LCS,2024,Dignitas,FlyQuest,"Senna,Viego,Syndra,Tahm Kench,Aatrox","Aphelios,Maokai,Tristana,Bard,Gragas","Tomo,eXyu,Dove,Isles,Rich","Massu,Inspired,Jensen,Busio,Bwipo",0.2733,0.6627,blue,20.0,20.0
LOLTMNT01_46114,CBLOL,2024,Liberty,KaBuM! Esports,"Varus,Rell,Azir,Rakan,Renekton","Kalista,Xin Zhao,Orianna,Renata Glasc,Gnar","micaO,Drakehero,Pilot,Cavalo,Makes","Netuno,Malrang,Hauz,Ceos,Lonely",0.3542,0.4201,red,20.0,20.0
LOLTMNT01_46166,LCS,2024,Dignitas,Team Liquid,"Kalista,Nocturne,Orianna,Renata Glasc,Aatrox","Lucian,Poppy,Azir,Milio,Udyr","Tomo,eXyu,Dove,Isles,Rich","Yeon,UmTi,APA,CoreJJ,Impact",0.2233,0.5917,blue,15.0,20.0
