game_id,tournament,year,blue_team,red_team,blue_picks,red_picks,blue_players,red_players,first_to_five,blue_time,red_time,is_ambiguous,blue_kills10,red_kills10,blue_golddiff10,red_golddiff10,blue_fb,red_fb,blue_ckpm,red_ckpm
ESPORTSTMNT02_3162712,LCS,2023,Counter Logic Gaming,TSM,"Sion,Elise,Sylas,Lucian,Nami","Renekton,Maokai,Kassadin,Caitlyn,Karma","Dhokla,Contractz,Palafox,Luger,Poome","Solo,Bugi,Maple,Neo,Chime",blue,25.0,30.0,0,2.0,0.0,588.0,-588.0,1.0,0.0,0.5268,0.5268
ESPORTSTMNT02_3160853,LCS,2023,Evil Geniuses,Dignitas,"Gragas,Maokai,Jayce,Zeri,Lulu","Jax,Sejuani,Azir,Lucian,Nami","Ssumday,Inspired,Jojopyun,FBI,Vulcan","Armut,Santorin,Jensen,Tomo,Ignar",red,30.0,15.0,0,1.0,2.0,-134.0,134.0,0.0,1.0,0.5981,0.5981
ESPORTSTMNT02_3160953,LCK,2023,Gen.G,DRX,"Jax,Sejuani,Annie,Zeri,Lulu","Gragas,Vi,Azir,Lucian,Nami","Doran,Peanut,Chovy,Peyz,Delight","Rascal,Croco,FATE,Pleata,BeryL",blue,20.0,25.0,0,1.0,0.0,1858.0,-1858.0,1.0,0.0,0.8041,0.8041
ESPORTSTMNT02_3160975,LCK,2023,DRX,Gen.G,"Jax,Wukong,Viktor,Lucian,Nami","Gragas,Vi,Taliyah,Zeri,Lulu","Rascal,Croco,FATE,Pleata,BeryL","Doran,Peanut,Chovy,Peyz,Delight",red,30.0,20.0,0,0.0,0.0,-565.0,565.0,0.0,1.0,0.6998,0.6998
9763-9763_game_1,LPL,2023,Anyone's Legend,Ninjas in Pyjamas,"Sion,Wukong,LeBlanc,Varus,Annie","Jax,Sejuani,Ryze,Kalista,Ashe","Zdz,Xiaohao,pinz,Betty,SwordArt","Invincible,XLB,Dream,Photic,Zhuo",blue,30.0,30.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.5792,0.5792
9763-9763_game_2,LPL,2023,Anyone's Legend,Ninjas in Pyjamas,"Sion,Wukong,Ryze,Lucian,Nami","Renekton,Lee Sin,Syndra,Aphelios,Lulu","Zdz,Xiaohao,pinz,Betty,SwordArt","Invincible,XLB,Pout,Photic,Zhuo",red,30.0,30.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.369,0.369
ESPORTSTMNT02_3160991,LCK,2023,Dplus Kia,DN SOOPers,"Gnar,Lee Sin,Akali,Ezreal,Ashe","Jax,Wukong,Lissandra,Varus,Karma","Canna,Canyon,ShowMaker,Deft,Kellin","DuDu,YoungJae,BuLLDoG,Taeyoon,Jun",red,25.0,25.0,1,0.0,1.0,-1819.0,1819.0,0.0,1.0,0.7945,0.7945
9763-9763_game_3,LPL,2023,Ninjas in Pyjamas,Anyone's Legend,"Jax,Lee Sin,Galio,Draven,Nautilus","Kennen,Wukong,Ryze,Varus,Ashe","Invincible,XLB,Pout,Photic,Zhuo","Zdz,Xiaohao,pinz,Betty,SwordArt",blue,30.0,30.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0922,1.0922
9764-9764_game_1,LPL,2023,Team WE,Rare Atom,"Gnar,Vi,Azir,Zeri,Lulu","Sion,Lee Sin,Sylas,Draven,Nautilus","Biubiu,Heng,Shanks,Hope,Iwandy","Cube,Leyan,Strive,Assum,Southwind",blue,30.0,30.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.7251,0.7251
ESPORTSTMNT02_3163043,LCK,2023,DN SOOPers,Dplus Kia,"Fiora,Wukong,Taliyah,Varus,Heimerdinger","Jax,Sejuani,Kassadin,Ezreal,Karma","DuDu,YoungJae,BuLLDoG,Taeyoon,Jun","Canna,Canyon,ShowMaker,Deft,Kellin",red,20.0,15.0,0,2.0,2.0,1035.0,-1035.0,0.0,1.0,0.9251,0.9251
9764-9764_game_2,LPL,2023,Team WE,Rare Atom,"Jayce,Vi,LeBlanc,Zeri,Lulu","Renekton,Lee Sin,Lissandra,Lucian,Nami","Biubiu,Heng,Shanks,Hope,Iwandy","Cube,Leyan,Strive,Assum,Southwind",red,30.0,30.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.7657,0.7657
9764-9764_game_3,LPL,2023,Team WE,Rare Atom,"Cho'Gath,Lee Sin,Cassiopeia,Varus,Karma","Sion,Vi,Ahri,Ezreal,Ashe","Biubiu,Heng,Shanks,Hope,Iwandy","Cube,Leyan,Strive,Assum,Southwind",red,30.0,30.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.6344,0.6344
ESPORTSTMNT04_2667226,LEC,2023,MAD Lions KOI,SK Gaming,"K'Sante,Elise,Zoe,Sivir,Karma","Gnar,Gragas,Jayce,Varus,Soraka","Chasy,Elyoya,Nisqy,Carzzy,Hylissang","Irrelevant,Markoon,Sertuss,3XA,Doss",blue,25.0,30.0,0,3.0,2.0,1055.0,-1055.0,0.0,1.0,0.5901,0.5901
ESPORTSTMNT04_2666251,LEC,2023,SK Gaming,MAD Lions KOI,"Gnar,Sejuani,Akali,Zeri,Lulu","K'Sante,Vi,Kassadin,Lucian,Nami","Irrelevant,Markoon,Sertuss,3XA,Doss","Chasy,Elyoya,Nisqy,Carzzy,Hylissang",blue,20.0,30.0,0,3.0,2.0,1351.0,-1351.0,1.0,0.0,0.8274,0.8274
ESPORTSTMNT04_2667238,LEC,2023,MAD Lions KOI,SK Gaming,"Jayce,Vi,Gragas,Draven,Nautilus","Ornn,Wukong,Azir,Lucian,Nami","Chasy,Elyoya,Nisqy,Carzzy,Hylissang","Irrelevant,Markoon,Sertuss,3XA,Doss",blue,15.0,20.0,0,2.0,1.0,1014.0,-1014.0,0.0,1.0,1.4266,1.4266
ESPORTSTMNT04_2667240,LEC,2023,SK Gaming,MAD Lions KOI,"Sion,Elise,Azir,Aphelios,Lulu","K'Sante,Gragas,Viktor,Lucian,Nami","Irrelevant,Markoon,Sertuss,3XA,Doss","Chasy,Elyoya,Nisqy,Carzzy,Hylissang",red,25.0,15.0,0,1.0,3.0,-116.0,116.0,0.0,1.0,0.9557,0.9557
ESPORTSTMNT04_2667243,LEC,2023,MAD Lions KOI,SK Gaming,"Jayce,Elise,Gragas,Tristana,Rell","Renekton,Sejuani,Zoe,Lucian,Nami","Chasy,Elyoya,Nisqy,Carzzy,Hylissang","Irrelevant,Markoon,Sertuss,3XA,Doss",blue,10.0,20.0,0,6.0,1.0,3606.0,-3606.0,0.0,1.0,0.8511,0.8511
ESPORTSTMNT02_3164252,LCS,2023,TSM,Cloud9,"K'Sante,Elise,Taliyah,Varus,Nautilus","Sion,Rengar,LeBlanc,Sivir,Ashe","Solo,Bugi,Maple,Neo,Chime","Fudge,Blaber,EMENES,Berserker,Zven",blue,20.0,20.0,1,1.0,3.0,-2109.0,2109.0,1.0,0.0,1.203,1.203
ESPORTSTMNT02_3164302,LCS,2023,Immortals,Counter Logic Gaming,"K'Sante,Elise,Azir,Miss Fortune,Nautilus","Gwen,Maokai,Jayce,Sivir,Nami","Revenge,Kenvi,Ablazeolive,Tactical,Fleshy","Dhokla,Contractz,Palafox,Luger,Poome",red,25.0,15.0,0,0.0,2.0,22.0,-22.0,0.0,1.0,0.8408,0.8408
ESPORTSTMNT02_3165238,LCS,2023,Golden Guardians,Evil Geniuses,"Gragas,Sejuani,Yone,Zeri,Lulu","Jax,Vi,LeBlanc,Lucian,Nami","Licorice,River,Gori,Stixxay,huhi","Ssumday,Inspired,Jojopyun,FBI,Vulcan",blue,20.0,30.0,0,2.0,1.0,456.0,-456.0,1.0,0.0,0.7034,0.7034
ESPORTSTMNT02_3163371,LCS,2023,100 Thieves,Team Liquid,"K'Sante,Vi,Viktor,Zeri,Lulu","Sion,Wukong,Sylas,Lucian,Nami","Tenacity,Closer,Bjergsen,Doublelift,Busio","Summit,Pyosik,Haeri,Yeon,CoreJJ",red,30.0,25.0,0,1.0,2.0,-687.0,687.0,1.0,0.0,0.6014,0.6014
ESPORTSTMNT02_3163394,LCS,2023,Dignitas,FlyQuest,"Olaf,Wukong,Orianna,Zeri,Annie","Renekton,Amumu,Akali,Varus,Lulu","Armut,Santorin,Jensen,Tomo,Ignar","Impact,Spica,VicLa,Prince,Eyla",red,25.0,10.0,0,4.0,7.0,-2274.0,2274.0,0.0,1.0,0.8423,0.8423
ESPORTSTMNT02_3163421,LCK,2023,T1,KT Rolster,"Gnar,Vi,Annie,Lucian,Nami","Camille,Wukong,Azir,Zeri,Lulu","Zeus,Oner,Faker,Gumayusi,Keria","Kiin,Cuzz,Bdd,Aiming,Lehends",blue,20.0,30.0,0,2.0,0.0,1943.0,-1943.0,1.0,0.0,0.6281,0.6281
ESPORTSTMNT02_3164423,LCK,2023,T1,KT Rolster,"K'Sante,Vi,Annie,Draven,Varus","Gwen,Wukong,Gragas,Lucian,Nami","Zeus,Oner,Faker,Gumayusi,Keria","Kiin,Cuzz,Bdd,Aiming,Lehends",blue,20.0,25.0,0,1.0,1.0,1001.0,-1001.0,0.0,1.0,0.9945,0.9945
9765-9765_game_1,LPL,2023,Royal Never Give Up,ThunderTalk Gaming,"Sion,Wukong,Azir,Zeri,Ashe","Gwen,Elise,Tristana,Varus,Leona","Breathe,Wei,Angel,GALA,Ming","HOYA,Beichuan,Ucal,huanfeng,yaoyao",blue,30.0,30.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.7745,0.7745
ESPORTSTMNT02_3163473,LCK,2023,Nongshim RedForce,Liiv SANDBOX,"Gangplank,Sejuani,Annie,Ezreal,Karma","Jax,Wukong,Orianna,Varus,Caitlyn","DnDn,Sylvie,FIESTA,vital,Peter","Burdol,Willer,Clozer,Envyy,Kael",blue,25.0,30.0,0,0.0,0.0,-1041.0,1041.0,0.0,1.0,0.5793,0.5793
9765-9765_game_2,LPL,2023,Royal Never Give Up,ThunderTalk Gaming,"Sion,Maokai,Jayce,Zeri,Nautilus","K'Sante,Vi,Cassiopeia,Varus,Braum","Breathe,Wei,Angel,GALA,Ming","HOYA,Beichuan,Ucal,huanfeng,yaoyao",red,30.0,30.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.3721,1.3721
ESPORTSTMNT02_3164479,LCK,2023,Liiv SANDBOX,Nongshim RedForce,"Gnar,Vi,LeBlanc,Varus,Caitlyn","Jax,Sejuani,Akali,Ezreal,Karma","Burdol,Willer,Clozer,Envyy,Kael","DnDn,Sylvie,FIESTA,vital,Peter",red,20.0,15.0,0,4.0,3.0,665.0,-665.0,0.0,1.0,0.8475,0.8475
9766-9766_game_1,LPL,2023,Ultra Prime,EDward Gaming,"Jax,Wukong,Ryze,Zeri,Ashe","Renekton,Maokai,Azir,Caitlyn,Annie","Hery,Ning,Qing,Doggo,Baolan","Ale,Jiejie,FoFo,Leave,Meiko",red,30.0,30.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.928,0.928
ESPORTSTMNT02_3163529,LCK,2023,Nongshim RedForce,Liiv SANDBOX,"K'Sante,Vi,Corki,Lucian,Nami","Gnar,Wukong,Azir,Zeri,Lulu","DnDn,Sylvie,FIESTA,vital,Peter","Burdol,Willer,Clozer,Envyy,Kael",red,20.0,15.0,0,1.0,2.0,-458.0,458.0,0.0,1.0,0.8749,0.8749
9766-9766_game_2,LPL,2023,EDward Gaming,Ultra Prime,"Renekton,Maokai,Viktor,Lucian,Nami","Sion,Vi,Taliyah,Caitlyn,Annie","Ale,Jiejie,FoFo,Leave,Meiko","Hery,Ning,Qing,Doggo,Baolan",blue,30.0,30.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.051,1.051
9767-9767_game_1,LPL,2023,JD Gaming,Top Esports,"Gragas,Lee Sin,Annie,Varus,Nautilus","Sion,Elise,Azir,Lucian,Nami","369,Kanavi,Knight,Ruler,MISSING","Qingtian,Tian,Rookie,JackeyLove,Mark",blue,30.0,30.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.6633,0.6633
9767-9767_game_2,LPL,2023,Top Esports,JD Gaming,"Gnar,Elise,Viktor,Draven,Nautilus","Gangplank,Lee Sin,Syndra,Varus,Renata Glasc","Qingtian,Tian,Rookie,JackeyLove,Mark","369,Kanavi,Knight,Ruler,MISSING",blue,30.0,30.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.6216,0.6216
ESPORTSTMNT02_3164616,CBLOL,2023,Vivo Keyd Stars,paiN Gaming,"Sejuani,Gwen,Jayce,Zeri,Lulu","Jax,Amumu,Viktor,Lucian,Nami","Guigo,Grell,Grevthar,ST3PZ,Krastyel","Wizer,CarioK,dyNquedo,Bvoy,Damage",blue,25.0,30.0,0,1.0,0.0,-636.0,636.0,1.0,0.0,0.9184,0.9184
ESPORTSTMNT04_2666269,LEC,2023,KOI,MAD Lions KOI,"K'Sante,Elise,Tristana,Kalista,Leona","Sion,Gragas,Yasuo,Varus,Karma","Szygenda,Malrang,Larssen,Comp,Trymbi","Chasy,Elyoya,Nisqy,Carzzy,Hylissang",blue,10.0,15.0,0,6.0,2.0,3083.0,-3083.0,1.0,0.0,1.0889,1.0889
ESPORTSTMNT02_3163681,CBLOL,2023,LOUD,KaBuM! Esports,"Olaf,Sejuani,Azir,Xayah,Rakan","Renekton,Gragas,Sylas,Lucian,Nami","Robo,Croc,tinowns,Route,Ceos","Lonely,SCARY,Yuri,DudsTheBoy,scuro",red,25.0,15.0,0,2.0,4.0,-1415.0,1415.0,0.0,1.0,0.9023,0.9023
ESPORTSTMNT04_2666274,LEC,2023,MAD Lions KOI,KOI,"Jayce,Vi,Gragas,Aphelios,Thresh","Ornn,Wukong,Sylas,Varus,Heimerdinger","Chasy,Elyoya,Nisqy,Carzzy,Hylissang","Szygenda,Malrang,Larssen,Comp,Trymbi",blue,20.0,20.0,1,3.0,3.0,-338.0,338.0,1.0,0.0,0.9967,0.9967
ESPORTSTMNT02_3165582,CBLOL,2023,RED Canids,LØS,"Fiora,Sejuani,Sylas,Sivir,Ashe","Jax,Amumu,Yone,Draven,Pyke","Boal,Aegis,Avenger,TitaN,scamber","HiRit,Ranger,Lava,Netuno,zay",blue,15.0,20.0,0,2.0,2.0,-41.0,41.0,1.0,0.0,0.9052,0.9052
ESPORTSTMNT04_2666276,LEC,2023,KOI,MAD Lions KOI,"K'Sante,Elise,Tristana,Varus,Janna","Gnar,Sejuani,Sylas,Aphelios,Rell","Szygenda,Malrang,Larssen,Comp,Trymbi","Chasy,Elyoya,Nisqy,Carzzy,Hylissang",blue,15.0,30.0,0,2.0,1.0,984.0,-984.0,0.0,1.0,0.6756,0.6756
ESPORTSTMNT02_3164695,CBLOL,2023,Liberty,Fluxo,"Darius,Amumu,Jayce,Draven,Annie","Sion,Wukong,Viktor,Lucian,Nami","Kiari,Accez,Pilot,Juliera,Cavalo","Tay,Disamis,Hauz,Brance,JoJo",blue,25.0,25.0,1,1.0,0.0,365.0,-365.0,1.0,0.0,0.6017,0.6017
ESPORTSTMNT04_2668240,LEC,2023,KOI,MAD Lions KOI,"Gnar,Xin Zhao,Azir,Ezreal,Karma","Irelia,Vi,Gragas,Aphelios,Nautilus","Szygenda,Malrang,Larssen,Comp,Trymbi","Chasy,Elyoya,Nisqy,Carzzy,Hylissang",red,15.0,10.0,0,4.0,9.0,-2631.0,2631.0,0.0,1.0,1.5376,1.5376
ESPORTSTMNT02_3163733,CBLOL,2023,INTZ,FURIA,"Jayce,Vi,Kassadin,Zeri,Lulu","Olaf,Amumu,Annie,Caitlyn,Varus","Zzk,Yampi,NOsFerus,NinjaKiwi,Nia","fNb,Goot,Envy,Trigo,Ayu",blue,20.0,20.0,1,0.0,0.0,-1026.0,1026.0,1.0,0.0,1.1061,1.1061
ESPORTSTMNT02_3165696,LCK,2023,HANJIN BRION,DRX,"Fiora,Sejuani,Akali,Zeri,Lulu","Gragas,Vi,Sylas,Lucian,Nami","Morgan,UmTi,Karis,Hena,Effort","Rascal,Croco,FATE,Pleata,BeryL",blue,20.0,30.0,0,0.0,0.0,596.0,-596.0,0.0,1.0,0.4682,0.4682
ESPORTSTMNT02_3164832,LCK,2023,DRX,HANJIN BRION,"Jax,Sejuani,Annie,Varus,Heimerdinger","Renekton,Vi,Orianna,Zeri,Lulu","Rascal,Juhan,FATE,deokdam,BeryL","Morgan,UmTi,Karis,Hena,Effort",red,25.0,15.0,0,1.0,3.0,-425.0,425.0,0.0,1.0,0.6357,0.6357
9768-9768_game_1,LPL,2023,FunPlus Phoenix,LGD Gaming,"Jax,Wukong,Sylas,Jhin,Annie","Sion,Sejuani,Yone,Varus,Nautilus","Xiaolaohu,H4cker,Care,Lwx,QiuQiu","Xiaoxu,Meteor,xqw,Lpc,Jinjiao",blue,30.0,30.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.9909,0.9909
ESPORTSTMNT02_3163849,LCK,2023,HANJIN BRION,DRX,"Gragas,Vi,Akali,Varus,Heimerdinger","K'Sante,Sejuani,Jayce,Ezreal,Karma","Morgan,UmTi,Karis,Hena,Effort","Rascal,Juhan,FATE,deokdam,BeryL",red,25.0,20.0,0,0.0,1.0,-956.0,956.0,0.0,1.0,0.8178,0.8178
9768-9768_game_2,LPL,2023,FunPlus Phoenix,LGD Gaming,"Jax,Wukong,Sylas,Jhin,Annie","Sion,Sejuani,Yone,Varus,Ashe","Xiaolaohu,H4cker,Care,Lwx,QiuQiu","Xiaoxu,Meteor,xqw,Lpc,Jinjiao",blue,30.0,30.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.3266,0.3266
9768-9768_game_3,LPL,2023,FunPlus Phoenix,LGD Gaming,"Jax,Sejuani,Syndra,Jhin,Annie","Gragas,Elise,Jayce,Varus,Nautilus","Xiaolaohu,H4cker,Care,Lwx,QiuQiu","Xiaoxu,Meteor,xqw,Lpc,Jinjiao",red,30.0,30.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.6973,0.6973
ESPORTSTMNT02_3163865,LCK,2023,Hanwha Life Esports,DN SOOPers,"Gnar,Nidalee,Azir,Caitlyn,Lux","Renekton,Wukong,Taliyah,Jhin,Karma","Kingen,Clid,Zeka,Viper,Life","DuDu,YoungJae,BuLLDoG,Taeyoon,Jun",blue,30.0,30.0,0,1.0,1.0,912.0,-912.0,1.0,0.0,0.2399,0.2399
9769-9769_game_1,LPL,2023,Oh My God,Invictus Gaming,"Rumble,Sejuani,Yone,Xayah,Rakan","Gwen,Lee Sin,Sylas,Draven,Annie","shanji,Aki,Creme,Able,ppgod","YSKM,GIDEON,Dove,Ahn,Wink",blue,30.0,30.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.7904,0.7904
ESPORTSTMNT02_3164896,LCK,2023,DN SOOPers,Hanwha Life Esports,"Jayce,Sejuani,Yone,Ezreal,Karma","Camille,Vi,Sylas,Zeri,Lulu","DuDu,YoungJae,BuLLDoG,Taeyoon,Jun","Kingen,Clid,Zeka,Viper,Life",red,30.0,10.0,0,1.0,5.0,-692.0,692.0,0.0,1.0,0.7151,0.7151
9769-9769_game_2,LPL,2023,Invictus Gaming,Oh My God,"Fiora,Lee Sin,Galio,Zeri,Rakan","Darius,Sejuani,Yone,Aphelios,Annie","YSKM,GIDEON,Dove,Ahn,Wink","shanji,Aki,Creme,Able,ppgod",red,30.0,30.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.9883,0.9883
9770-9770_game_1,LPL,2023,Weibo Gaming,LNG Esports,"K'Sante,Elise,Jayce,Jhin,Annie","Camille,Maokai,Viktor,Ezreal,Ashe","TheShy,Karsa,Xiaohu,Light,Crisp","Zika,Tarzan,Scout,LP,Hang",blue,30.0,30.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.6874,0.6874
9770-9770_game_2,LPL,2023,LNG Esports,Weibo Gaming,"Jax,Sejuani,Jayce,Ziggs,Nautilus","K'Sante,Elise,Gragas,Vayne,Ashe","Zika,Tarzan,Scout,LP,Hang","TheShy,Karsa,Xiaohu,Light,Crisp",blue,30.0,30.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.9273,0.9273
ESPORTSTMNT02_3166049,CBLOL,2023,Fluxo,LOUD,"Jax,Vi,Gragas,Lucian,Nami","Sion,Wukong,Azir,Xayah,Rakan","Tay,Disamis,Hauz,Brance,JoJo","Robo,Croc,tinowns,Route,Ceos",blue,10.0,30.0,0,5.0,0.0,3000.0,-3000.0,1.0,0.0,0.4528,0.4528
ESPORTSTMNT04_2668245,LEC,2023,G2 Esports,MAD Lions KOI,"Kled,Maokai,Cassiopeia,Varus,Heimerdinger","Jayce,Gragas,Viktor,Sivir,Ashe","BrokenBlade,Yike,Caps,Hans Sama,Mikyx","Chasy,Elyoya,Nisqy,Carzzy,Hylissang",blue,15.0,30.0,0,3.0,3.0,547.0,-547.0,1.0,0.0,0.9908,0.9908
ESPORTSTMNT02_3165985,CBLOL,2023,Liberty,FURIA,"Jayce,Vi,Galio,Lucian,Nami","K'Sante,Amumu,Viktor,Kalista,Varus","Kiari,Accez,Pilot,Juliera,Cavalo","fNb,Goot,Envy,Trigo,Ayu",red,30.0,15.0,0,0.0,1.0,-1431.0,1431.0,0.0,1.0,0.8293,0.8293
ESPORTSTMNT04_2667287,LEC,2023,MAD Lions KOI,G2 Esports,"Fiora,Sejuani,Cassiopeia,Varus,Braum","Jax,Gragas,Kled,Samira,Jarvan IV","Chasy,Elyoya,Nisqy,Carzzy,Hylissang","BrokenBlade,Yike,Caps,Hans Sama,Mikyx",red,15.0,10.0,0,4.0,7.0,-3222.0,3222.0,0.0,1.0,1.1552,1.1552
ESPORTSTMNT02_3167106,CBLOL,2023,RED Canids,paiN Gaming,"Fiora,Sejuani,Akali,Zeri,Lulu","Jayce,Wukong,Twisted Fate,Lucian,Nami","Boal,Aegis,Avenger,TitaN,scamber","Wizer,CarioK,dyNquedo,Bvoy,Damage",blue,15.0,30.0,0,3.0,0.0,542.0,-542.0,1.0,0.0,0.5833,0.5833
ESPORTSTMNT04_2666301,LEC,2023,MAD Lions KOI,G2 Esports,"Jayce,Wukong,Gragas,Zeri,Yuumi","Olaf,Vi,Taliyah,Sivir,Heimerdinger","Chasy,Elyoya,Nisqy,Carzzy,Hylissang","BrokenBlade,Yike,Caps,Hans Sama,Mikyx",blue,10.0,15.0,0,6.0,4.0,1746.0,-1746.0,1.0,0.0,1.0848,1.0848
ESPORTSTMNT02_3168031,CBLOL,2023,LØS,Vivo Keyd Stars,"Jayce,Wukong,Sylas,Zeri,Lulu","Jax,Amumu,Yone,Lucian,Nami","HiRit,Ranger,Lava,Netuno,zay","Guigo,Grell,Grevthar,ST3PZ,Krastyel",red,30.0,15.0,0,2.0,2.0,-330.0,330.0,0.0,1.0,0.8867,0.8867
ESPORTSTMNT02_3168056,CBLOL,2023,KaBuM! Esports,INTZ,"Sion,Gragas,Yone,Jhin,Annie","Fiora,Sejuani,Sylas,Caitlyn,Varus","Lonely,SCARY,Yuri,DudsTheBoy,scuro","Zzk,Yampi,NOsFerus,NinjaKiwi,Nia",red,20.0,15.0,0,1.0,2.0,-687.0,687.0,0.0,1.0,0.9731,0.9731
9931-9931_game_1,LPL,2023,EDward Gaming,Rare Atom,"Mordekaiser,Elise,Jayce,Caitlyn,Heimerdinger","Sion,Lee Sin,Syndra,Jinx,Nautilus","Ale,Jiejie,FoFo,Leave,Meiko","Cube,Leyan,Strive,Assum,Southwind",red,30.0,30.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.801,0.801
9931-9931_game_2,LPL,2023,Rare Atom,EDward Gaming,"Renekton,Elise,Annie,Caitlyn,Lux","Gnar,Gragas,Jayce,Varus,Leona","Cube,Leyan,Strive,Assum,Southwind","Ale,Jiejie,FoFo,Leave,Meiko",blue,30.0,30.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.7304,0.7304
9931-9931_game_3,LPL,2023,EDward Gaming,Rare Atom,"Gnar,Wukong,Syndra,Zeri,Annie","Camille,Sejuani,Yone,Varus,Heimerdinger","Ale,Jiejie,FoFo,Leave,Meiko","Cube,Leyan,Strive,Assum,Southwind",red,30.0,30.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.6046,0.6046
9932-9932_game_1,LPL,2023,Ultra Prime,Bilibili Gaming,"Kennen,Lee Sin,Ryze,Lucian,Nami","Jax,Vi,Syndra,Caitlyn,Lux","Hery,Ning,Qing,Doggo,Baolan","Bin,Xun,Yagao,Elk,ON",red,30.0,30.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.6401,0.6401
9932-9932_game_2,LPL,2023,Ultra Prime,Bilibili Gaming,"Gragas,Jarvan IV,Sylas,Caitlyn,Annie","Jax,Vi,Taliyah,Varus,Nautilus","Hery,Ning,Qing,Doggo,Baolan","Bin,Xun,Yagao,Elk,ON",blue,30.0,30.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.279,1.279
9933-9933_game_1,LPL,2023,Royal Never Give Up,Anyone's Legend,"Sion,Wukong,Syndra,Lucian,Nami","Jax,Lee Sin,Galio,Draven,Nautilus","Breathe,Wei,Angel,GALA,Ming","Zdz,Xiaohao,pinz,Betty,SwordArt",red,30.0,30.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.7353,0.7353
9933-9933_game_2,LPL,2023,Anyone's Legend,Royal Never Give Up,"Jax,Lee Sin,LeBlanc,Ziggs,Leona","Ornn,Wukong,Lissandra,Draven,Shen","Zdz,Xiaohao,pinz,Betty,SwordArt","Breathe,Wei,Tangyuan,GALA,Ming",blue,30.0,30.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0185,1.0185
9933-9933_game_3,LPL,2023,Royal Never Give Up,Anyone's Legend,"Fiora,Vi,Syndra,Varus,Heimerdinger","Jax,Lee Sin,Ryze,Kai'Sa,Ashe","Breathe,Wei,Angel,GALA,Ming","Zdz,Xiaohao,pinz,Betty,SwordArt",red,30.0,30.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.4836,0.4836
9934-9934_game_1,LPL,2023,Top Esports,Team WE,"Yone,Sejuani,Jayce,Ziggs,Leona","Gnar,Wukong,Cassiopeia,Varus,Twitch","Qingtian,Tian,Rookie,JackeyLove,Mark","Biubiu,Heng,Shanks,Hope,Iwandy",blue,30.0,30.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.33,1.33
9934-9934_game_2,LPL,2023,Top Esports,Team WE,"Renekton,Lee Sin,Syndra,Draven,Pyke","Jayce,Gragas,Irelia,Aphelios,Ashe","Qingtian,Tian,Rookie,JackeyLove,Mark","Biubiu,Heng,Shanks,Hope,Iwandy",red,30.0,30.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.6429,1.6429
ESPORTSTMNT03_3111569,LCK,2023,DN SOOPers,T1,"Renekton,Sejuani,Viktor,Zeri,Lulu","Jayce,Lee Sin,Gragas,Aphelios,Thresh","DuDu,YoungJae,BuLLDoG,Taeyoon,Jun","Zeus,Oner,Faker,Gumayusi,Keria",red,30.0,10.0,0,1.0,5.0,-2612.0,2612.0,1.0,0.0,0.6462,0.6462
ESPORTSTMNT03_3113604,LCK,2023,DN SOOPers,T1,"K'Sante,Maokai,Tristana,Jhin,Ashe","Fiora,Elise,Gragas,Varus,Kalista","DuDu,YoungJae,BuLLDoG,Taeyoon,Jun","Zeus,Oner,Faker,Gumayusi,Keria",red,25.0,10.0,0,1.0,5.0,-2213.0,2213.0,0.0,1.0,1.1353,1.1353
9935-9935_game_1,LPL,2023,Oh My God,Ninjas in Pyjamas,"K'Sante,Wukong,Akali,Zeri,Lulu","Renekton,Xin Zhao,Ryze,Varus,Karma","shanji,Aki,Creme,Able,ppgod","Invincible,XLB,Pout,Photic,Zhuo",red,30.0,30.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.7463,0.7463
