game_id,date,year,league,blue_team,red_team,blue_win,blue_picks,red_picks,blue_players,red_players
LOLTMNT05_186147,2026-04-21,2026,EM,Solary,Galions,1,"Rumble,Wukong,Galio,Corki,Pyke","Ambessa,Nocturne,LeBlanc,Lucian,Nami","Kryze,Zicssi,Jool,Aetinoth,Piero","Carlsen,Thayger,OMON,HARPOON,Zoelys"
LOLTMNT05_186150,2026-04-21,2026,EM,Solary,Galions,1,"Yorick,Xin Zhao,Annie,Jhin,Bard","Gwen,Vi,Taliyah,Varus,Leona","Kryze,Zicssi,Jool,Aetinoth,Piero","Carlsen,Thayger,OMON,HARPOON,Zoelys"
LOLTMNT05_185220,2026-04-22,2026,PRM,Eintracht Spandau,G2 NORD,1,"Vayne,Trundle,Azir,Ezreal,Bard","K'Sante,Xin Zhao,Akali,Sivir,Karma","JNX,Xagog,PowerOfEvil,Keduii,seaz","Shelfmade,Markoon,Toasty,Rin,Tockimo"
LOLTMNT05_185235,2026-04-22,2026,PRM,G2 NORD,Eintracht Spandau,0,"Renekton,Naafiri,Ryze,Caitlyn,Neeko","Ornn,Nocturne,Kog'Maw,Lucian,Nami","Shelfmade,Markoon,Toasty,Rin,Tockimo","JNX,Xagog,PowerOfEvil,Keduii,seaz"
LOLTMNT05_185242,2026-04-22,2026,PRM,TeamOrangeGaming,Unicorns of Love Sexy Edition,1,"Rumble,Vi,Zoe,Jinx,Lulu","Ornn,Xin Zhao,Ryze,Yunara,Soraka","zorenous,Woldjo,SAJATOR,Ryuk,Lilipp","Fornoreason,White,RoyalKanin,DenVoksne,Twiizt"
LOLTMNT05_185243,2026-04-22,2026,LFL,Karmine Corp Blue,Vitality.Bee,1,"Rumble,Jarvan IV,Ryze,Jhin,Nautilus","Ambessa,Vi,Taliyah,Corki,Rell","Tao,Yukino,Kamiloo,Hazel,Prime","Potent,Dawciu,Czajek,Yakkey,Dekap"
LOLTMNT05_186194,2026-04-22,2026,LFL,Skillcamp,TLN Pirates,0,"Ambessa,Pantheon,Aurora,Varus,Bard","Renekton,Xin Zhao,Ahri,Ashe,Taric","Yeti,SPOOKY,Nafkelah,Deadly,Steeelback","Spooder,Stefan,Toffe,Axelent,Thomas"
LOLTMNT05_186206,2026-04-22,2026,PRM,Unicorns of Love Sexy Edition,TeamOrangeGaming,0,"Sion,Wukong,Ahri,Ezreal,Seraphine","Gnar,Nocturne,Aurora,Kai'Sa,Shen","Fornoreason,White,RoyalKanin,DenVoksne,Twiizt","zorenous,Woldjo,SAJATOR,Ryuk,Lilipp"
LOLTMNT05_186210,2026-04-22,2026,LFL,Ici Japon Corp. Esport,Solary,0,"Ambessa,Xin Zhao,Ahri,Ashe,Seraphine","Anivia,Olaf,Sylas,Ezreal,Karma","Badlulu,Kaboom,Dajor,Soldier,whiteinn","Kryze,Zicssi,Jool,Aetinoth,Piero"
LOLTMNT05_186215,2026-04-22,2026,LFL,Galions,Joblife,1,"Rumble,Jarvan IV,Yone,Yunara,Seraphine","Ambessa,Xin Zhao,Azir,Ashe,Lulu","Carlsen,Thayger,OMON,HARPOON,Zoelys","Vertigo,Shift,Czekolad,Comp,Mersa"
LOLTMNT05_186218,2026-04-22,2026,LFL,ZYB Esport,Esprit Shōnen,0,"Jax,Xin Zhao,Ryze,Vayne,Nautilus","Gnar,Jarvan IV,Anivia,Ezreal,Leona","Wao,Manaty,Nisqy,Jezu,Riippp","Leny,Kobs,xKenzuke,Booshi,Mxe"
LOLTMNT02_383808,2026-04-23,2026,LCKC,HANJIN BRION Challengers,Kiwoom DRX Challengers,0,"K'Sante,Pantheon,Azir,Jhin,Nautilus","Renekton,Xin Zhao,Orianna,Sivir,Bard","DDahyuk,Dinai,Tempester,OddEye,PlanB","Frog,Winner,AKaJe,Jiwoo,Minous"
LOLTMNT02_383809,2026-04-23,2026,LCKC,Hanwha Life Esports Challengers,Dplus Kia Challengers,0,"Rumble,Jarvan IV,Ryze,Lucian,Milio","Ambessa,Pantheon,Orianna,Corki,Nami","Panther,Jackal,Cracker,Pyeonsik,Bluffing","Jaehyuk,Sharvel,Garden,Wayne,Loopy"
LOLTMNT02_383821,2026-04-23,2026,LCKC,HANJIN BRION Challengers,Kiwoom DRX Challengers,0,"Ambessa,Wukong,Aurora,Ezreal,Seraphine","Jax,Skarner,Ryze,Caitlyn,Anivia","DDahyuk,Dinai,Tempester,OddEye,PlanB","Frog,Winner,AKaJe,Jiwoo,Minous"
LOLTMNT02_383848,2026-04-23,2026,LCKC,Hanwha Life Esports Challengers,Dplus Kia Challengers,0,"Sion,Xin Zhao,Ahri,Sivir,Neeko","Gnar,Wukong,Mel,Ezreal,Bard","Panther,Jackal,Cracker,Pyeonsik,Bluffing","Jaehyuk,Sharvel,Garden,Wayne,Loopy"
LOLTMNT02_384813,2026-04-23,2026,LCKC,Hanwha Life Esports Challengers,Dplus Kia Challengers,1,"Zaahen,Nocturne,Annie,Kai'Sa,Nautilus","Renekton,Skarner,Aurora,Yunara,Karma","Panther,Jackal,Cracker,Pyeonsik,Bluffing","Jaehyuk,Sharvel,Garden,Wayne,Loopy"
LOLTMNT05_185302,2026-04-23,2026,PRM,E WIE EINFACH E-SPORTS,Eintracht Frankfurt,1,"Poppy,Naafiri,Orianna,Ezreal,Nautilus","Gwen,Jarvan IV,Galio,Ashe,Seraphine","Vizicsacsi,Afroboi,Relative,Noz2k,Wildenbruch","Mietek,D4nKa,Sencux,Notiko,Farfetch"
LOLTMNT05_185312,2026-04-23,2026,PRM,Eintracht Frankfurt,E WIE EINFACH E-SPORTS,0,"Rumble,Skarner,LeBlanc,Varus,Thresh","Yorick,Nocturne,Viktor,Caitlyn,Bard","Mietek,D4nKa,Sencux,Notiko,Farfetch","Vizicsacsi,Afroboi,Relative,Noz2k,Wildenbruch"
LOLTMNT05_185331,2026-04-23,2026,LFL,Galions,Esprit Shōnen,1,"Renekton,Nocturne,Ryze,Ashe,Seraphine","K'Sante,Pantheon,Azir,Ezreal,Bard","Carlsen,Thayger,OMON,HARPOON,Zoelys","Leny,Kobs,xKenzuke,Booshi,Mxe"
LOLTMNT05_185339,2026-04-23,2026,LFL,Joblife,TLN Pirates,0,"Ambessa,Jarvan IV,Aurora,Ashe,Seraphine","Yorick,Xin Zhao,Ahri,Caitlyn,Bard","Vertigo,Shift,Czekolad,Comp,Mersa","Spooder,Stefan,Toffe,Axelent,Thomas"
LOLTMNT05_185370,2026-04-23,2026,LFL,Karmine Corp Blue,ZYB Esport,1,"Renekton,Xin Zhao,Anivia,Varus,Nautilus","Olaf,Zaahen,Ryze,Kai'Sa,Neeko","Tao,Yukino,Kamiloo,Hazel,Prime","Wao,Manaty,Nisqy,Jezu,Riippp"
LOLTMNT05_186312,2026-04-23,2026,LFL,Ici Japon Corp. Esport,Skillcamp,1,"Rumble,Xin Zhao,Ahri,Caitlyn,Bard","Ambessa,Jarvan IV,Aurora,Ashe,Seraphine","Badlulu,Kaboom,Dajor,Soldier,whiteinn","Yeti,SPOOKY,Nafkelah,Deadly,Steeelback"
LOLTMNT05_186338,2026-04-23,2026,PRM,ROSSMANN Centaurs,Berlin International Gaming,0,"Sion,Pantheon,Aurora,Sivir,Lulu","Anivia,Lee Sin,Cassiopeia,Ezreal,Nami","CPM,Pasu,Fooneses,Devn,Smarty","Irrelevant,Habubu,Reeker,Patrik,Kaiser"
LOLTMNT05_186350,2026-04-23,2026,PRM,ROSSMANN Centaurs,Berlin International Gaming,0,"K'Sante,Vi,Orianna,Miss Fortune,Nautilus","Zaahen,Olaf,Ryze,Lucian,Milio","CPM,Pasu,Fooneses,Devn,Smarty","Irrelevant,Habubu,Reeker,Patrik,Kaiser"
LOLTMNT05_186378,2026-04-23,2026,LFL,Vitality.Bee,Solary,0,"Sion,Jarvan IV,Taliyah,Ezreal,Karma","Rumble,Pantheon,Ryze,Kai'Sa,Rell","Potent,Dawciu,Czajek,Yakkey,Dekap","Kryze,Zicssi,Jool,Aetinoth,Piero"
LOLTMNT02_385366,2026-04-24,2026,LCKC,Gen.G Global Academy,KT Rolster Challengers,0,"Sion,Skarner,Ryze,Ashe,Seraphine","Jayce,Pantheon,Akali,Mel,Rell","Ripple,Courage,Kemish,MUDAI,Lumos","Sero,Sylvie,Hwichan,FenRir,Ghost"
LOLTMNT02_385429,2026-04-24,2026,LCKC,Nongshim Esports Academy,DN SOOPers Challengers,1,"K'Sante,Lee Sin,Syndra,Jhin,Nautilus","Renekton,Naafiri,Annie,Caitlyn,Neeko","Janus,Mihawk,SeTab,Lucy,Pleata","Lancer,DDoiV,Flip,Enosh,Peter"
LOLTMNT02_386323,2026-04-24,2026,LCKC,Nongshim Esports Academy,DN SOOPers Challengers,1,"Jayce,Xin Zhao,Ryze,Yunara,Lulu","Sion,Jarvan IV,Azir,Ezreal,Anivia","Janus,Mihawk,SeTab,Lucy,Pleata","Lancer,DDoiV,Flip,Enosh,Peter"
LOLTMNT02_386345,2026-04-24,2026,LCKC,KT Rolster Challengers,Gen.G Global Academy,1,"Gnar,Jarvan IV,Viktor,Kai'Sa,Neeko","Aurora,Wukong,Sylas,Ezreal,Nautilus","Sero,Sylvie,Hwichan,FenRir,Ghost","Ripple,Courage,Kemish,MUDAI,Lumos"
LOLTMNT02_386347,2026-04-24,2026,LCKC,Nongshim Esports Academy,DN SOOPers Challengers,0,"Gnar,Vi,Aurora,Corki,Nami","Sylas,Pantheon,Viktor,Ashe,Seraphine","Janus,Mihawk,SeTab,Lucy,Pleata","Lancer,DDoiV,Flip,Enosh,Peter"
LOLTMNT02_387442,2026-04-25,2026,LCKC,T1 Esports Academy,HANJIN BRION Challengers,1,"Skarner,Xin Zhao,Ryze,Jhin,Bard","Renekton,Lee Sin,Cassiopeia,Varus,Rell","Haetae,Painter,Guti,Jinbeom,Cloud","DDahyuk,Dinai,Tempester,OddEye,PlanB"
LOLTMNT02_388316,2026-04-25,2026,LCKC,HANJIN BRION Challengers,T1 Esports Academy,0,"Rumble,Pantheon,Orianna,Corki,Nami","Gnar,Nocturne,Azir,Yunara,Neeko","DDahyuk,Dinai,Tempester,OddEye,PlanB","Haetae,Painter,Guti,Jinbeom,Cloud"
LOLTMNT02_389240,2026-04-26,2026,LCKC,BNK FEARX Youth,T1 Esports Academy,0,"Jayce,Nocturne,Ahri,Ezreal,Bard","Sion,Xin Zhao,Azir,Yunara,Lulu","Kangin,Zephyr,FIESTA,Slayer,Luon","Haetae,Painter,Guti,Jinbeom,Cloud"
LOLTMNT02_390093,2026-04-26,2026,LCKC,T1 Esports Academy,BNK FEARX Youth,0,"Ambessa,Wukong,Orianna,Corki,Neeko","Vayne,Vi,Aurora,Miss Fortune,Nautilus","Haetae,Painter,Guti,Jinbeom,Cloud","Kangin,Zephyr,FIESTA,Slayer,Luon"
LOLTMNT02_390105,2026-04-26,2026,LCKC,BNK FEARX Youth,T1 Esports Academy,0,"Gnar,Skarner,Syndra,Jhin,Blitzcrank","Varus,Trundle,Ryze,Kai'Sa,Poppy","Kangin,Zephyr,FIESTA,Slayer,Luon","Haetae,Painter,Guti,Jinbeom,Cloud"
LOLTMNT02_389805,2026-04-27,2026,LCKC,Nongshim Esports Academy,Dplus Kia Challengers,0,"Gnar,Pantheon,Ziggs,Ezreal,Nautilus","Sion,Skarner,Azir,Jhin,Karma","Janus,Mihawk,SeTab,Lucy,Pleata","Jaehyuk,Sharvel,Garden,Wayne,Loopy"
LOLTMNT02_389822,2026-04-27,2026,LCKC,Nongshim Esports Academy,Dplus Kia Challengers,0,"Jayce,Jarvan IV,Viktor,Lucian,Milio","K'Sante,Vi,Aurora,Yunara,Lulu","Janus,Mihawk,SeTab,Lucy,Pleata","Jaehyuk,Sharvel,Garden,Wayne,Loopy"
LOLTMNT02_390678,2026-04-27,2026,LCKC,HANJIN BRION Challengers,Hanwha Life Esports Challengers,1,"Renekton,Jarvan IV,Aurora,Ashe,Seraphine","Jayce,Pantheon,Annie,Ezreal,Bard","DDahyuk,Dinai,Tempester,OddEye,PlanB","Panther,Jackal,Cracker,Pyeonsik,Bluffing"
LOLTMNT02_390690,2026-04-27,2026,LCKC,HANJIN BRION Challengers,Hanwha Life Esports Challengers,1,"Vayne,Vi,Anivia,Xayah,Lulu","Gnar,Xin Zhao,Ryze,Yunara,Nautilus","DDahyuk,Dinai,Tempester,OddEye,PlanB","Panther,Jackal,Cracker,Pyeonsik,Bluffing"
LOLTMNT02_390752,2026-04-27,2026,LCKC,Gen.G Global Academy,DN SOOPers Challengers,0,"Rumble,Vi,Ahri,Jhin,Rell","Ambessa,Pantheon,Azir,Kai'Sa,Nautilus","Ripple,Courage,Kemish,MUDAI,Lumos","Lancer,DDoiV,Flip,Enosh,Peter"
LOLTMNT02_390759,2026-04-27,2026,LCKC,DN SOOPers Challengers,Gen.G Global Academy,1,"Anivia,Jarvan IV,Viktor,Yunara,Lulu","Jayce,Poppy,Aurora,Lucian,Milio","Lancer,DDoiV,Flip,Enosh,Peter","Ripple,Courage,Kemish,MUDAI,Lumos"
LOLTMNT05_185641,2026-04-27,2026,PRM,E WIE EINFACH E-SPORTS,G2 NORD,1,"Poppy,Dr. Mundo,Orianna,Ziggs,Pyke","Varus,Nocturne,Azir,Ezreal,Rell","Vizicsacsi,Afroboi,Relative,Noz2k,Wildenbruch","Shelfmade,Markoon,Toasty,Rin,Tockimo"
LOLTMNT05_185653,2026-04-27,2026,PRM,G2 NORD,E WIE EINFACH E-SPORTS,1,"Ambessa,Pantheon,Sylas,Caitlyn,Thresh","Shen,Jarvan IV,Ahri,Jhin,Bard","Shelfmade,Markoon,Toasty,Rin,Tockimo","Vizicsacsi,Afroboi,Relative,Noz2k,Wildenbruch"
LOLTMNT05_185657,2026-04-27,2026,PRM,Kaufland Hangry Knights,Unicorns of Love Sexy Edition,1,"Ambessa,Vi,Ahri,Jhin,Bard","Zaahen,Nocturne,Annie,Kai'Sa,Alistar","Venour,Densi,Abbedagge,UNF0RGIVEN,Pyrka","Fornoreason,White,RoyalKanin,DenVoksne,Twiizt"
LOLTMNT05_186650,2026-04-27,2026,PRM,E WIE EINFACH E-SPORTS,G2 NORD,0,"Yorick,Naafiri,Galio,Lucian,Nami","Renekton,Vi,Aurora,Yunara,Nautilus","Vizicsacsi,Afroboi,Relative,Noz2k,Wildenbruch","Shelfmade,Markoon,Toasty,Rin,Tockimo"
LOLTMNT05_186657,2026-04-27,2026,PRM,Kaufland Hangry Knights,Unicorns of Love Sexy Edition,0,"Renekton,Pantheon,Ryze,Ashe,Lulu","Gnar,Xin Zhao,Anivia,Yunara,Soraka","Venour,Densi,Abbedagge,UNF0RGIVEN,Pyrka","Fornoreason,White,RoyalKanin,DenVoksne,Twiizt"
LOLTMNT05_186662,2026-04-27,2026,PRM,Unicorns of Love Sexy Edition,Kaufland Hangry Knights,1,"Rumble,Lee Sin,Cassiopeia,Lucian,Milio","K'Sante,Dr. Mundo,Aurora,Draven,Nami","Fornoreason,White,RoyalKanin,DenVoksne,Twiizt","Venour,Densi,Abbedagge,UNF0RGIVEN,Pyrka"
LOLTMNT02_391160,2026-04-28,2026,LCKC,Kiwoom DRX Challengers,BNK FEARX Youth,0,"Renekton,Pantheon,Ryze,Ezreal,Leona","Sion,Nocturne,Anivia,Kai'Sa,Neeko","Frog,Winner,AKaJe,Jiwoo,Minous","Kangin,Zephyr,FIESTA,Diable,Luon"
LOLTMNT02_391186,2026-04-28,2026,LCKC,BNK FEARX Youth,Kiwoom DRX Challengers,1,"Ambessa,Jarvan IV,Ahri,Yunara,Lulu","Gnar,Xin Zhao,Orianna,Ashe,Seraphine","Kangin,Zephyr,FIESTA,Diable,Luon","Frog,Winner,AKaJe,Jiwoo,Minous"
LOLTMNT02_391207,2026-04-28,2026,LCKC,T1 Esports Academy,KT Rolster Challengers,0,"Jayce,Pantheon,Azir,Jhin,Bard","Yorick,Jarvan IV,Akali,Ezreal,Neeko","Haetae,Painter,Guti,Jinbeom,Cloud","Sero,Sylvie,Hwichan,FenRir,Ghost"
LOLTMNT02_391239,2026-04-28,2026,LCKC,KT Rolster Challengers,T1 Esports Academy,0,"Sion,Xin Zhao,LeBlanc,Ashe,Seraphine","Gnar,Wukong,Orianna,Yunara,Lulu","Sero,Sylvie,Hwichan,FenRir,Ghost","Haetae,Painter,Guti,Jinbeom,Cloud"
LOLTMNT02_392199,2026-04-28,2026,LCKC,T1 Esports Academy,KT Rolster Challengers,1,"Rumble,Maokai,Yone,Kai'Sa,Alistar","K'Sante,Naafiri,Ahri,Lucian,Milio","Haetae,Painter,Guti,Jinbeom,Cloud","Sero,Sylvie,Hwichan,FenRir,Ghost"
LOLTMNT05_185796,2026-04-29,2026,PRM,Eintracht Spandau,VfB eSports,1,"Rumble,Nocturne,Mel,Ezreal,Karma","Shen,Vi,Ahri,Sivir,Nami","JNX,Xagog,PowerOfEvil,Keduii,seaz","Sven,ZWICKL,Luke,Tazaku,Jakobobbi"
LOLTMNT05_186802,2026-04-29,2026,PRM,Eintracht Spandau,VfB eSports,1,"Jayce,Skarner,Viktor,Caitlyn,Bard","Sion,Lee Sin,Syndra,Yunara,Pyke","JNX,Xagog,PowerOfEvil,Keduii,seaz","Sven,ZWICKL,Luke,Tazaku,Jakobobbi"
LOLTMNT05_186812,2026-04-29,2026,PRM,Kaufland Hangry Knights,ROSSMANN Centaurs,1,"Gwen,Vi,Azir,Lucian,Milio","Ornn,Jarvan IV,Ryze,Corki,Nami","Venour,Densi,Abbedagge,UNF0RGIVEN,Pyrka","CPM,Pasu,Fooneses,Devn,Smarty"
LOLTMNT05_186820,2026-04-29,2026,PRM,ROSSMANN Centaurs,Kaufland Hangry Knights,0,"Dr. Mundo,Pantheon,Annie,Kai'Sa,Neeko","K'Sante,Nocturne,Aurora,Yunara,Lulu","CPM,Pasu,Fooneses,Devn,Smarty","Venour,Densi,Abbedagge,UNF0RGIVEN,Pyrka"
LOLTMNT02_394038,2026-04-30,2026,LCKC,Gen.G Global Academy,Dplus Kia Challengers,1,"Jayce,Jarvan IV,LeBlanc,Ezreal,Leona","K'Sante,Pantheon,Azir,Jhin,Bard","Ripple,Courage,Kemish,MUDAI,Lumos","Jaehyuk,Sharvel,Garden,Wayne,Loopy"
LOLTMNT02_394039,2026-04-30,2026,LCKC,HANJIN BRION Challengers,Nongshim Esports Academy,1,"Vayne,Jarvan IV,Syndra,Jhin,Bard","Gnar,Pantheon,Aurora,Corki,Nami","DDahyuk,Dinai,Tempester,OddEye,PlanB","Janus,Mihawk,SeTab,Lucy,Pleata"
LOLTMNT02_394051,2026-04-30,2026,LCKC,KT Rolster Challengers,DN SOOPers Challengers,1,"Gnar,Skarner,LeBlanc,Jhin,Neeko","Anivia,Xin Zhao,Viktor,Caitlyn,Karma","Sero,Sylvie,Hwichan,FenRir,Pollu","Lancer,DDoiV,Flip,Enosh,Peter"
LOLTMNT02_394054,2026-04-30,2026,LCKC,HANJIN BRION Challengers,Nongshim Esports Academy,1,"K'Sante,Nocturne,Azir,Ashe,Seraphine","Renekton,Vi,Annie,Miss Fortune,Rell","DDahyuk,Dinai,Tempester,OddEye,PlanB","Janus,Mihawk,SeTab,Lucy,Pleata"
LOLTMNT02_394058,2026-04-30,2026,LCKC,Gen.G Global Academy,Dplus Kia Challengers,0,"Gwen,Xin Zhao,Yone,Mel,Nautilus","Ambessa,Trundle,Ryze,Ashe,Seraphine","Ripple,Courage,Kemish,MUDAI,Lumos","Jaehyuk,Sharvel,Garden,Wayne,Loopy"
LOLTMNT02_394069,2026-04-30,2026,LCKC,Gen.G Global Academy,Dplus Kia Challengers,0,"Sion,Kindred,Galio,Yunara,Lulu","Rumble,Wukong,Annie,Aphelios,Thresh","Ripple,Courage,Kemish,MUDAI,Lumos","Jaehyuk,Sharvel,Garden,Wayne,Loopy"
LOLTMNT02_395005,2026-04-30,2026,LCKC,KT Rolster Challengers,DN SOOPers Challengers,1,"Jayce,Vi,Orianna,Yunara,Rell","Yorick,Pantheon,Azir,Ezreal,Nautilus","Sero,Sylvie,Hwichan,FenRir,Pollu","Lancer,DDoiV,Flip,Enosh,Peter"
LOLTMNT05_187043,2026-04-30,2026,PRM,TeamOrangeGaming,Berlin International Gaming,1,"Gnar,Nocturne,Ryze,Ziggs,Pyke","Kennen,Jarvan IV,Sion,Ashe,Seraphine","zorenous,Woldjo,SAJATOR,Ryuk,Lilipp","Irrelevant,Habubu,Reeker,Patrik,Kaiser"
LOLTMNT05_187087,2026-04-30,2026,PRM,Eintracht Frankfurt,VfB eSports,1,"Gwen,Xin Zhao,Orianna,Ezreal,Alistar","Sion,Vi,Azir,Kai'Sa,Poppy","Mietek,D4nKa,Sencux,Notiko,Farfetch","Sven,ZWICKL,Luke,Tazaku,Jakobobbi"
LOLTMNT05_187092,2026-04-30,2026,PRM,VfB eSports,Eintracht Frankfurt,0,"Jayce,Nocturne,Yone,Ziggs,Elise","Rumble,Skarner,Akali,Caitlyn,Nami","Sven,ZWICKL,Luke,Tazaku,Jakobobbi","Mietek,D4nKa,Sencux,Notiko,Farfetch"
LOLTMNT05_188036,2026-04-30,2026,PRM,TeamOrangeGaming,Berlin International Gaming,0,"K'Sante,Xin Zhao,Ahri,Yunara,Lulu","Rumble,Lee Sin,Cassiopeia,Caitlyn,Bard","zorenous,Woldjo,SAJATOR,Ryuk,Lilipp","Irrelevant,Habubu,Reeker,Patrik,Kaiser"
LOLTMNT05_188049,2026-04-30,2026,PRM,Berlin International Gaming,TeamOrangeGaming,0,"Renekton,Zaahen,Viktor,Sivir,Karma","Aurora,Skarner,Ezreal,Corki,Nami","Irrelevant,Habubu,Reeker,Patrik,Kaiser","zorenous,Woldjo,SAJATOR,Ryuk,Lilipp"
LOLTMNT02_394320,2026-05-01,2026,LCKC,Kiwoom DRX Challengers,T1 Esports Academy,1,"Renekton,Jarvan IV,Ziggs,Lucian,Milio","Skarner,Xin Zhao,Azir,Caitlyn,Bard","Frog,Winner,AKaJe,Jiwoo,Minous","Haetae,Painter,Guti,Jinbeom,Cloud"
LOLTMNT02_394331,2026-05-01,2026,LCKC,Kiwoom DRX Challengers,T1 Esports Academy,1,"Gnar,Pantheon,Akali,Ezreal,Lulu","Kennen,Nocturne,Annie,Yunara,Nami","Frog,Winner,AKaJe,Jiwoo,Minous","Haetae,Painter,Guti,Jinbeom,Cloud"
LOLTMNT02_395320,2026-05-01,2026,LCKC,Hanwha Life Esports Challengers,BNK FEARX Youth,0,"Yorick,Pantheon,Orianna,Yunara,Lulu","Jayce,Jarvan IV,Akali,Lucian,Milio","Panther,Jackal,Cracker,Pyeonsik,Bluffing","Kangin,Zephyr,FIESTA,Slayer,Luon"
LOLTMNT02_395329,2026-05-01,2026,LCKC,BNK FEARX Youth,Hanwha Life Esports Challengers,0,"Anivia,Xin Zhao,Ryze,Sivir,Yuumi","Gnar,Vi,Aurora,Ezreal,Neeko","Kangin,Zephyr,FIESTA,Slayer,Luon","Panther,Jackal,Cracker,Pyeonsik,Bluffing"
LOLTMNT02_395341,2026-05-01,2026,LCKC,BNK FEARX Youth,Hanwha Life Esports Challengers,1,"Rumble,Maokai,Yone,Jhin,Bard","Ambessa,Wukong,Ahri,Caitlyn,Karma","Kangin,Zephyr,FIESTA,Slayer,Luon","Panther,Jackal,Cracker,Pyeonsik,Bluffing"
LOLTMNT05_187123,2026-05-01,2026,LFL,Esprit Shōnen,TLN Pirates,0,"Gnar,Xin Zhao,Akali,Yunara,Neeko","Sylas,Pantheon,Anivia,Aphelios,Lulu","Leny,Kobs,xKenzuke,Avra,Mxe","Spooder,Stefan,Toffe,Axelent,Thomas"
LOLTMNT05_187136,2026-05-01,2026,LFL,Galions,Karmine Corp Blue,0,"Vayne,Pantheon,Ahri,Kai'Sa,Neeko","Renekton,Xin Zhao,Aurora,Ezreal,Bard","Carlsen,Thayger,OMON,HARPOON,Zoelys","Tao,Yukino,Kamiloo,Hazel,Prime"
LOLTMNT05_188087,2026-05-01,2026,LFL,Skillcamp,Joblife,1,"Gnar,Nocturne,Akali,Jhin,Bard","Ambessa,Aatrox,Azir,Caitlyn,Neeko","Yeti,SPOOKY,Nafkelah,Deadly,Steeelback","Vertigo,Shift,Czekolad,Comp,Mersa"
LOLTMNT05_188101,2026-05-01,2026,LFL,Ici Japon Corp. Esport,Vitality.Bee,0,"Rumble,Xin Zhao,Mel,Yunara,Lulu","Ambessa,Jarvan IV,Ahri,Caitlyn,Bard","Badlulu,Kaboom,Dajor,Soldier,whiteinn","Potent,Dawciu,Czajek,Yakkey,Dekap"
LOLTMNT05_188121,2026-05-01,2026,LFL,ZYB Esport,Solary,0,"Jax,Pantheon,Syndra,Ezreal,Bard","Zilean,Xin Zhao,Ryze,Caitlyn,Karma","Wao,Manaty,Nisqy,Jezu,Riippp","Kryze,Zicssi,Jool,Wakz,Piero"
LOLTMNT01_371966,2026-05-04,2026,LCKC,DN SOOPers Challengers,Dplus Kia Challengers,1,"Gwen,Nocturne,Aurelion Sol,Ezreal,Neeko","Sion,Lee Sin,Orianna,Yunara,Lulu","Lancer,DDoiV,Flip,Enosh,Peter","Jaehyuk,Sharvel,Garden,Wayne,Loopy"
LOLTMNT01_371972,2026-05-04,2026,LCKC,DN SOOPers Challengers,Dplus Kia Challengers,1,"Jayce,Jarvan IV,Ryze,Jhin,Leona","Yorick,Pantheon,Annie,Caitlyn,Bard","Lancer,DDoiV,Flip,Enosh,Peter","Jaehyuk,Sharvel,Garden,Wayne,Loopy"
LOLTMNT01_373026,2026-05-04,2026,LCKC,KT Rolster Challengers,Kiwoom DRX Challengers,0,"Jayce,Vi,Anivia,Yunara,Lulu","Yorick,Pantheon,Annie,Ezreal,Neeko","Sero,Sylvie,Hwichan,FenRir,Pollu","Frog,Winner,AKaJe,Jiwoo,Minous"
LOLTMNT01_373050,2026-05-04,2026,LCKC,Kiwoom DRX Challengers,KT Rolster Challengers,1,"Twisted Fate,Dr. Mundo,Ryze,Lucian,Milio","Gnar,Maokai,Corki,Ashe,Seraphine","Frog,Winner,AKaJe,Jiwoo,Minous","Sero,Sylvie,Hwichan,FenRir,Pollu"
LOLTMNT01_373084,2026-05-04,2026,LCKC,Hanwha Life Esports Challengers,T1 Esports Academy,0,"Gwen,Xin Zhao,Orianna,Lucian,Milio","Sion,Jarvan IV,Viktor,Caitlyn,Bard","Panther,Jackal,Cracker,Pyeonsik,Bluffing","Haetae,Painter,Guti,Jinbeom,Cloud"
LOLTMNT01_373118,2026-05-04,2026,LCKC,T1 Esports Academy,Hanwha Life Esports Challengers,1,"Ambessa,Vi,Annie,Jhin,Alistar","Rumble,Wukong,Akali,Kai'Sa,Neeko","Haetae,Painter,Guti,Jinbeom,Cloud","Panther,Jackal,Cracker,Pyeonsik,Bluffing"
LOLTMNT01_373599,2026-05-05,2026,LCKC,Nongshim Esports Academy,BNK FEARX Youth,1,"Gnar,Lee Sin,Twisted Fate,Jhin,Camille","Vayne,Skarner,Syndra,Miss Fortune,Bard","Janus,Mihawk,SeTab,Lucy,Pleata","Kangin,Zephyr,FIESTA,Slayer,Luon"
LOLTMNT01_373635,2026-05-05,2026,LCKC,HANJIN BRION Challengers,Gen.G Global Academy,1,"Ambessa,Nocturne,Aurora,Yunara,Lulu","K'Sante,Pantheon,Azir,Lucian,Nami","DDahyuk,Dinai,Tempester,OddEye,PlanB","Ripple,Courage,Kemish,MUDAI,Lumos"
LOLTMNT01_374452,2026-05-05,2026,LCKC,Nongshim Esports Academy,BNK FEARX Youth,0,"Sion,Xin Zhao,Aurora,Ashe,Seraphine","Jayce,Pantheon,Ahri,Lucian,Milio","Janus,Mihawk,SeTab,Lucy,Pleata","Kangin,Zephyr,FIESTA,Slayer,Luon"
