game_id,tournament,year,blue_team,red_team,blue_picks,red_picks,blue_players,red_players,first_to_five,blue_time,red_time,is_ambiguous,blue_kills10,red_kills10,blue_kills15,red_kills15,blue_kills20,red_kills20,blue_kills25,red_kills25,blue_golddiff10,red_golddiff10,blue_fb,blue_ckpm,red_ckpm
ESPORTSTMNT05_3240592,EM,2023,Karmine Corp,Team GO,"Renekton,Rell,Ryze,Nilah,Senna","Ornn,Sejuani,Taliyah,Kai'Sa,Nautilus","Cabochard,Cinkrof,SAKEN,Caliste,Targamas","Ragner,Lyncas,Toucouille,Jezu,kamilius",blue,20.0,20.0,1,1.0,0.0,2.0,2.0,6.0,5.0,16.0,11.0,2778.0,-2778.0,1.0,1.2013,1.2013
ESPORTSTMNT05_3241469,EM,2023,İstanbul Wildcats,Orbit Anonymo Esports,"Gwen,Nocturne,Jayce,Zeri,Rell","Camille,Sejuani,Seraphine,Tristana,Nautilus","Destroy,Ferret,Kofte,BAO,Parus","pr1me,Savero,Roison,Neramin,Czypsy",red,15.0,15.0,1,1.0,3.0,5.0,5.0,9.0,6.0,17.0,9.0,-504.0,504.0,0.0,1.2573,1.2573
ESPORTSTMNT05_3241482,EM,2023,BISONS ECLUB,GTZ Esports,"Irelia,Ivern,Yone,Kai'Sa,Alistar","Sion,Jarvan IV,Syndra,Zeri,Braum","Myrwn,NoName,Random,Legolas,Oscure","CPM,Time,Heroic,Avra,Nightmares",blue,10.0,30.0,0,6.0,0.0,8.0,3.0,10.0,5.0,10.0,8.0,3457.0,-3457.0,1.0,0.9649,0.9649
ESPORTSTMNT05_3241485,EM,2023,İstanbul Wildcats,BISONS ECLUB,"Aatrox,Maokai,Tristana,Xayah,Milio","Gwen,Jarvan IV,Azir,Ashe,Rakan","Destroy,Ferret,Kofte,BAO,Parus","Myrwn,NoName,Random,Legolas,Oscure",blue,20.0,30.0,0,0.0,0.0,4.0,2.0,5.0,3.0,11.0,6.0,692.0,-692.0,0.0,0.9058,0.9058
ESPORTSTMNT05_3241486,EM,2023,Karmine Corp,Nativz,"Renekton,Sejuani,Azir,Zeri,Nautilus","Ornn,Lillia,Jayce,Sivir,Rakan","Cabochard,Cinkrof,SAKEN,Caliste,Targamas","Shikari,Stefan,Vladi,DenVoksne,Twiizt",red,25.0,25.0,1,0.0,0.0,3.0,3.0,4.0,4.0,8.0,5.0,1728.0,-1728.0,0.0,0.5906,0.5906
ESPORTSTMNT05_3241497,EM,2023,BK ROG Esports,AliorBank Team,"Jax,Sejuani,Azir,Ezreal,Alistar","K'Sante,Wukong,Syndra,Xayah,Rakan","Howling,Pridestalkr,Czekolad,Trigger,Veignorem","Matixx,adi1,many,svns,minemaciek",blue,10.0,30.0,0,5.0,1.0,9.0,2.0,11.0,7.0,0.0,0.0,3819.0,-3819.0,1.0,1.0424,1.0424
ESPORTSTMNT05_3241498,EM,2023,SK Gaming Prime,DSYRE,"Yone,Rell,Jayce,Kai'Sa,Alistar","Rumble,Sejuani,Azir,Xayah,Rakan","JNX,Lurox,FEBIVEN,Keduii,Prime","Empyros,Rhilech,XoNix,Aetinoth,Nash",blue,15.0,30.0,0,2.0,1.0,6.0,4.0,9.0,4.0,0.0,0.0,1898.0,-1898.0,1.0,0.7544,0.7544
ESPORTSTMNT05_3241500,EM,2023,Movistar KOI,Team GO,"Renekton,Sejuani,Sylas,Kai'Sa,Alistar","Kled,Rell,Azir,Kalista,Renata Glasc","Marky,ISMA,Fresskowy,Supa,Alvaro","Ragner,Lyncas,Toucouille,Jezu,kamilius",blue,20.0,30.0,0,1.0,2.0,2.0,4.0,5.0,4.0,13.0,9.0,-1469.0,1469.0,0.0,1.1264,1.1264
ESPORTSTMNT05_3241507,EM,2023,Macko Esports,Karmine Corp,"Gangplank,Maokai,Ahri,Jinx,Rell","K'Sante,Sejuani,Sylas,Kai'Sa,Rakan","ACD,Cboi,Six10,Vzz,Click","Cabochard,Cinkrof,SAKEN,Caliste,Targamas",red,15.0,15.0,1,3.0,4.0,6.0,6.0,9.0,7.0,14.0,8.0,-443.0,443.0,0.0,0.8375,0.8375
ESPORTSTMNT05_3241515,EM,2023,GTZ Esports,Orbit Anonymo Esports,"Ornn,Viego,Taliyah,Varus,Alistar","Aatrox,Maokai,Swain,Kai'Sa,Rell","CPM,Time,Heroic,Avra,Nightmares","pr1me,Savero,Roison,Neramin,Czypsy",blue,10.0,30.0,0,5.0,3.0,8.0,5.0,13.0,7.0,17.0,13.0,681.0,-681.0,0.0,1.219,1.219
ESPORTSTMNT05_3241516,EM,2023,BISONS ECLUB,İstanbul Wildcats,"Kennen,Ivern,Lucian,Xayah,Nautilus","Ryze,Poppy,Syndra,Kai'Sa,Rell","Myrwn,NoName,Random,Legolas,Oscure","Destroy,Ferret,Kofte,BAO,Parus",red,30.0,15.0,0,0.0,3.0,4.0,7.0,6.0,10.0,9.0,16.0,-1724.0,1724.0,0.0,1.1146,1.1146
ESPORTSTMNT05_3241517,EM,2023,İstanbul Wildcats,GTZ Esports,"Aatrox,Maokai,Tristana,Zeri,Rakan","Sion,Poppy,Taliyah,Varus,Alistar","Destroy,Ferret,Kofte,BAO,Parus","CPM,Time,Heroic,Avra,Nightmares",red,30.0,10.0,0,2.0,6.0,4.0,8.0,8.0,11.0,19.0,12.0,-897.0,897.0,0.0,1.3749,1.3749
ESPORTSTMNT05_3241518,EM,2023,Karmine Corp,Nativz,"Gnar,Maokai,Ahri,Zeri,Rell","Jax,Trundle,Neeko,Xayah,Braum","Cabochard,Cinkrof,SAKEN,Caliste,Targamas","Shikari,Stefan,Vladi,DenVoksne,Twiizt",blue,15.0,30.0,0,3.0,1.0,5.0,3.0,5.0,3.0,7.0,7.0,1319.0,-1319.0,1.0,0.7516,0.7516
ESPORTSTMNT05_3241525,EM,2023,SK Gaming Prime,BK ROG Esports,"K'Sante,Maokai,LeBlanc,Xayah,Blitzcrank","Gnar,Sejuani,Azir,Zeri,Rell","JNX,Lurox,FEBIVEN,Keduii,Prime","Howling,Pridestalkr,Czekolad,Trigger,Veignorem",blue,15.0,30.0,0,4.0,3.0,5.0,3.0,10.0,5.0,14.0,6.0,216.0,-216.0,1.0,0.8242,0.8242
ESPORTSTMNT05_3241529,EM,2023,Unicorns of Love Sexy Edition,NASR eSports Turkey,"K'Sante,Sejuani,Azir,Aphelios,Braum","Malphite,Poppy,Ahri,Kai'Sa,Alistar","Venour,CaD,Mask,Fun K3y,Lekcyc","fabFabulous,Typhoon,Whistle,Scorth,Patch",blue,25.0,30.0,0,0.0,2.0,0.0,3.0,4.0,3.0,9.0,4.0,834.0,-834.0,0.0,0.6474,0.6474
ESPORTSTMNT05_3241533,EM,2023,DSYRE,SK Gaming Prime,"Gnar,Sejuani,Jayce,Ziggs,Rell","Yone,Maokai,Azir,Zeri,Rakan","Empyros,Rhilech,XoNix,Aetinoth,Nash","JNX,Lurox,FEBIVEN,Keduii,Prime",red,30.0,20.0,0,0.0,1.0,1.0,3.0,4.0,7.0,6.0,13.0,-780.0,780.0,0.0,0.8515,0.8515
ESPORTSTMNT05_3241589,EM,2023,GTZ Esports,Macko Esports,"Gnar,Maokai,Jayce,Kai'Sa,Braum","Rumble,Jarvan IV,Ahri,Xayah,Alistar","CPM,Time,Heroic,Avra,Nightmares","ACD,Cboi,Six10,Vzz,Click",red,30.0,15.0,0,0.0,3.0,3.0,12.0,3.0,16.0,0.0,0.0,-3031.0,3031.0,0.0,1.2217,1.2217
ESPORTSTMNT05_3241593,EM,2023,Team GO,SK Gaming Prime,"Rumble,Rell,Jayce,Kalista,Renata Glasc","Ornn,Nocturne,Azir,Xayah,Alistar","Ragner,Lyncas,Toucouille,Jezu,kamilius","JNX,Lurox,FEBIVEN,Keduii,Prime",blue,20.0,30.0,0,0.0,1.0,3.0,2.0,5.0,4.0,6.0,4.0,-233.0,233.0,0.0,0.6725,0.6725
ESPORTSTMNT05_3241597,EM,2023,Karmine Corp,İstanbul Wildcats,"Sion,Maokai,Ahri,Nilah,Senna","Rumble,Sejuani,Neeko,Zeri,Alistar","Cabochard,Cinkrof,SAKEN,Caliste,Targamas","Destroy,Ferret,Kofte,BAO,Parus",blue,15.0,30.0,0,4.0,2.0,7.0,4.0,19.0,6.0,0.0,0.0,792.0,-792.0,0.0,1.2411,1.2411
ESPORTSTMNT05_3241599,EM,2023,SK Gaming Prime,Team GO,"K'Sante,Sejuani,Azir,Xayah,Blitzcrank","Ornn,Viego,Ahri,Kai'Sa,Rell","JNX,Lurox,FEBIVEN,Keduii,Prime","Ragner,Lyncas,Toucouille,Jezu,kamilius",red,30.0,15.0,0,0.0,3.0,2.0,5.0,2.0,10.0,4.0,10.0,-1539.0,1539.0,0.0,0.8372,0.8372
ESPORTSTMNT05_3241601,EM,2023,Team GO,SK Gaming Prime,"K'Sante,Maokai,Neeko,Xayah,Rakan","Gwen,Rell,Ahri,Zeri,Alistar","Ragner,Lyncas,Toucouille,Jezu,kamilius","JNX,Lurox,FEBIVEN,Keduii,Prime",blue,20.0,30.0,0,0.0,0.0,1.0,0.0,5.0,1.0,6.0,4.0,636.0,-636.0,1.0,0.5055,0.5055
ESPORTSTMNT05_3241608,EM,2023,Macko Esports,Movistar KOI,"Ornn,Trundle,Tristana,Xayah,Alistar","Renekton,Sejuani,Taliyah,Kai'Sa,Rell","ACD,Cboi,Six10,Vzz,Click","Marky,ISMA,Fresskowy,Supa,Alvaro",red,30.0,15.0,0,1.0,4.0,4.0,7.0,5.0,7.0,9.0,18.0,-2101.0,2101.0,0.0,1.1129,1.1129
ESPORTSTMNT05_3241609,EM,2023,Macko Esports,Movistar KOI,"Ornn,Jarvan IV,Tristana,Jinx,Alistar","Gnar,Sejuani,Taliyah,Xayah,Rakan","ACD,Cboi,Six10,Vzz,Click","Marky,ISMA,Fresskowy,Supa,Alvaro",red,30.0,10.0,0,2.0,6.0,5.0,11.0,6.0,18.0,10.0,19.0,-2238.0,2238.0,0.0,1.2146,1.2146
ESPORTSTMNT05_3241613,EM,2023,Team GO,Karmine Corp,"Ornn,Ivern,Orianna,Xayah,Rell","Renekton,Jarvan IV,Taliyah,Zeri,Nautilus","Ragner,Lyncas,Toucouille,Jezu,kamilius","Cabochard,Cinkrof,SAKEN,Caliste,Targamas",blue,10.0,30.0,0,5.0,0.0,6.0,1.0,6.0,1.0,9.0,4.0,1403.0,-1403.0,1.0,0.6233,0.6233
ESPORTSTMNT05_3241615,EM,2023,Karmine Corp,Team GO,"Renekton,Rell,Neeko,Zeri,Nautilus","Malphite,Viego,Taliyah,Kai'Sa,Alistar","Cabochard,Cinkrof,SAKEN,Caliste,Targamas","Ragner,Lyncas,Toucouille,Jezu,kamilius",blue,20.0,20.0,1,2.0,1.0,3.0,4.0,6.0,8.0,10.0,14.0,2043.0,-2043.0,1.0,1.0345,1.0345
ESPORTSTMNT05_3241616,EM,2023,Team GO,Karmine Corp,"K'Sante,Sejuani,Orianna,Sivir,Alistar","Renekton,Jarvan IV,Taliyah,Nilah,Rakan","Ragner,Lyncas,Toucouille,Jezu,kamilius","Cabochard,Cinkrof,SAKEN,Caliste,Targamas",blue,15.0,15.0,1,4.0,4.0,5.0,5.0,8.0,10.0,12.0,19.0,-1031.0,1031.0,1.0,1.2715,1.2715
ESPORTSTMNT06_2761091,LCKC,2023,Hanwha Life Esports Challengers,Gen.G Global Academy,"K'Sante,Wukong,Ahri,Zeri,Rakan","Gwen,Vi,Sylas,Aphelios,Lulu","Rooster,Guwon,Roamer,Lure,Duro","Casting,Winner,Quid,Pdx,Lospa",blue,15.0,30.0,0,3.0,1.0,5.0,2.0,11.0,3.0,0.0,0.0,802.0,-802.0,1.0,0.8276,0.8276
ESPORTSTMNT06_2761105,LCKC,2023,HANJIN BRION Challengers,Dplus Kia Challengers,"K'Sante,Nocturne,Viktor,Lucian,Nami","Gnar,Elise,Swain,Varus,Ashe","Frim,DDoiV,Ivory,Gamin,Pollu","Thanatos,Lucid,Pullbae,Rahel,Loopy",red,30.0,15.0,0,0.0,2.0,0.0,5.0,1.0,10.0,3.0,20.0,-3043.0,3043.0,0.0,0.9356,0.9356
ESPORTSTMNT06_2761107,LCKC,2023,Dplus Kia Challengers,HANJIN BRION Challengers,"Gnar,Wukong,Karma,Zeri,Lulu","K'Sante,Vi,Ahri,Varus,Heimerdinger","Thanatos,Lucid,Pullbae,Rahel,Loopy","Frim,DDoiV,Ivory,Gamin,Pollu",blue,25.0,30.0,0,0.0,1.0,1.0,1.0,4.0,2.0,6.0,2.0,-131.0,131.0,0.0,0.4753,0.4753
ESPORTSTMNT06_2761129,LCKC,2023,KT Rolster Challengers,DN SOOPers Challengers,"Renekton,Maokai,Syndra,Varus,Nautilus","K'Sante,Sejuani,Yone,Zeri,Lulu","Castle,HamBak,Feisty,Hype,Kice","IlllIma,Courage,Cleaver,Bull,Andil",blue,15.0,30.0,0,3.0,0.0,6.0,2.0,6.0,2.0,11.0,3.0,2789.0,-2789.0,1.0,0.549,0.549
ESPORTSTMNT06_2761131,LCKC,2023,T1 Esports Academy,Liiv SANDBOX Youth,"K'Sante,Viego,Ryze,Lucian,Nami","Camille,Poppy,Azir,Zeri,Yuumi","Dal,Forest,Bay,Smash,Baut","DDahyuk,Vincenzo,Guti,Diable,PlanB",red,30.0,30.0,0,1.0,1.0,2.0,1.0,4.0,3.0,4.0,4.0,436.0,-436.0,0.0,0.5764,0.5764
ESPORTSTMNT06_2761192,LFL,2023,IziDream,GameWard,"Jax,Wukong,Ryze,Ashe,Zyra","Fiora,Sejuani,Azir,Varus,Lux","Kio,Djoko,Milica,Bung,Twiizt","Badlulu,Eckas,twohoyrz,Peco,Raxxo",blue,20.0,30.0,0,2.0,1.0,4.0,2.0,5.0,3.0,5.0,3.0,-899.0,899.0,0.0,0.7685,0.7685
ESPORTSTMNT06_2762079,LCKC,2023,Nongshim Esports Academy,DRX Challengers,"K'Sante,Lee Sin,Syndra,Sivir,Yuumi","Renekton,Maokai,Azir,Zeri,Lulu","Mihile,Sounda,Callme,Jiwoo,Luon","Clear,Sponge,SeTab,Pleata,Piero",blue,25.0,30.0,0,1.0,2.0,3.0,2.0,4.0,2.0,8.0,2.0,-767.0,767.0,1.0,0.5405,0.5405
ESPORTSTMNT06_2762099,LCKC,2023,Hanwha Life Esports Challengers,Gen.G Global Academy,"Gnar,Wukong,Syndra,Varus,Karma","K'Sante,Vi,Azir,Jhin,Blitzcrank","Rooster,Guwon,Roamer,Lure,Duro","Zest,Winner,Quid,Pdx,Lospa",red,30.0,15.0,0,0.0,3.0,1.0,5.0,4.0,7.0,5.0,7.0,-1906.0,1906.0,0.0,0.7206,0.7206
ESPORTSTMNT06_2762144,LCKC,2023,Liiv SANDBOX Youth,T1 Esports Academy,"Camille,Wukong,Ryze,Zeri,Yuumi","Fiora,Nidalee,Twisted Fate,Caitlyn,Lux","DDahyuk,Vincenzo,Guti,Diable,PlanB","Dal,Forest,Bay,Smash,Baut",red,20.0,20.0,1,1.0,2.0,2.0,4.0,7.0,5.0,8.0,6.0,-1972.0,1972.0,0.0,0.916,0.916
ESPORTSTMNT06_2763076,LCKC,2023,Nongshim Esports Academy,DRX Challengers,"K'Sante,Wukong,Azir,Sivir,Yuumi","Gnar,Sejuani,Kassadin,Zeri,Lulu","Mihile,Sounda,Callme,Jiwoo,Luon","Clear,Sponge,SeTab,Pleata,Piero",blue,25.0,30.0,0,0.0,0.0,0.0,1.0,4.0,2.0,7.0,3.0,-221.0,221.0,0.0,0.5721,0.5721
ESPORTSTMNT06_2763092,LCKC,2023,Gen.G Global Academy,Hanwha Life Esports Challengers,"K'Sante,Maokai,Jayce,Jhin,Soraka","Gnar,Sejuani,Swain,Zeri,Heimerdinger","Zest,Winner,Quid,Pdx,Lospa","Rooster,Guwon,Roamer,Lure,Duro",red,30.0,15.0,0,0.0,2.0,2.0,7.0,3.0,8.0,4.0,9.0,-1507.0,1507.0,0.0,0.8347,0.8347
ESPORTSTMNT06_2763130,LCKC,2023,DN SOOPers Challengers,KT Rolster Challengers,"K'Sante,Lee Sin,Ahri,Varus,Ashe","Fiora,Wukong,Ryze,Zeri,Lulu","IlllIma,Courage,Cleaver,Bull,Andil","Castle,HamBak,Feisty,Hype,Kice",blue,25.0,30.0,0,2.0,0.0,2.0,0.0,3.0,0.0,6.0,0.0,1806.0,-1806.0,1.0,0.4339,0.4339
ESPORTSTMNT06_2763132,LCKC,2023,DN SOOPers Challengers,KT Rolster Challengers,"Gangplank,Wukong,Ahri,Draven,Pyke","Aatrox,Lee Sin,Ryze,Ashe,Braum","IlllIma,Courage,Cleaver,Bull,Andil","Castle,HamBak,Feisty,Hype,Kice",red,30.0,15.0,0,4.0,1.0,4.0,5.0,7.0,8.0,7.0,10.0,2146.0,-2146.0,1.0,1.1235,1.1235
ESPORTSTMNT06_2763178,LFL,2023,Team BDS Academy,LDLC OL,"Kennen,Viego,Cassiopeia,Varus,Renata Glasc","Jax,Wukong,Ryze,Kalista,Soraka","Agresivoo,MAXI,RKR,xMatty,Erdote","Kryze,White,Backlund,Jeskla,Zoelys",red,30.0,20.0,0,0.0,0.0,1.0,4.0,2.0,5.0,3.0,6.0,115.0,-115.0,0.0,0.5433,0.5433
ESPORTSTMNT06_2763187,LFL,2023,BK ROG Esports,Solary,"Fiora,Wukong,Ryze,Zeri,Heimerdinger","Gnar,Vi,Syndra,Varus,Jhin","Howling,Pridestalkr,Czekolad,Trigger,Veignorem","Melonik,Shlatan,Peng,TakeSet,Steeelback",red,30.0,20.0,0,0.0,3.0,0.0,3.0,0.0,8.0,1.0,11.0,-1853.0,1853.0,0.0,0.627,0.627
ESPORTSTMNT06_2763191,LFL,2023,Vitality.Bee,Aegis,"Camille,Maokai,Lissandra,Kalista,Nautilus","K'Sante,Wukong,Taliyah,Zeri,Yuumi","PatkicaA,Daglas,Czajek,Innaxe,JACTROLL","Lot,SkewMond,Eika,Shiganari,Hantera",blue,15.0,30.0,0,2.0,2.0,7.0,3.0,7.0,3.0,16.0,4.0,736.0,-736.0,1.0,0.894,0.894
ESPORTSTMNT06_2763193,LFL,2023,Team GO,Karmine Corp,"Sion,Wukong,LeBlanc,Lucian,Yuumi","K'Sante,Vi,Taliyah,Jhin,Nami","Ragner,Lyncas,Toucouille,Jezu,kamilius","Cabochard,Skeanz,SAKEN,Kaori,whiteinn",blue,10.0,30.0,0,6.0,2.0,9.0,3.0,9.0,4.0,16.0,6.0,2372.0,-2372.0,1.0,1.0604,1.0604
ESPORTSTMNT06_2767012,LFL,2023,BK ROG Esports,Vitality.Bee,"Gnar,Maokai,Azir,Varus,Renata Glasc","Fiora,Sejuani,Ryze,Aphelios,Bard","Howling,Pridestalkr,Czekolad,Trigger,Veignorem","PatkicaA,Daglas,Czajek,Innaxe,JACTROLL",red,25.0,25.0,1,2.0,3.0,3.0,4.0,4.0,4.0,6.0,11.0,-1191.0,1191.0,0.0,0.8883,0.8883
ESPORTSTMNT06_2767019,LFL,2023,Team GO,Aegis,"Malphite,Wukong,Ahri,Draven,Nami","K'Sante,Maokai,Syndra,Lucian,Sona","Ragner,Lyncas,Toucouille,Jezu,kamilius","Lot,SkewMond,Eika,Shiganari,Hantera",red,30.0,25.0,0,0.0,1.0,1.0,2.0,1.0,2.0,3.0,5.0,-1341.0,1341.0,0.0,0.5133,0.5133
ESPORTSTMNT06_2767266,LFL,2023,Karmine Corp,BK ROG Esports,"Renekton,Poppy,Azir,Zeri,Yuumi","Jax,Vi,Ahri,Kalista,Amumu","Cabochard,Skeanz,SAKEN,Kaori,whiteinn","Howling,Pridestalkr,Czekolad,Trigger,Veignorem",red,30.0,15.0,0,1.0,2.0,2.0,6.0,3.0,6.0,4.0,9.0,-816.0,816.0,1.0,0.6479,0.6479
ESPORTSTMNT06_2767276,LFL,2023,LDLC OL,Aegis,"Gnar,Maokai,Yasuo,Caitlyn,Lux","Camille,Sejuani,Syndra,Ashe,Heimerdinger","Kryze,White,Backlund,Jeskla,Zoelys","Lot,SkewMond,Eika,Shiganari,Hantera",blue,20.0,30.0,0,0.0,1.0,4.0,2.0,7.0,3.0,8.0,3.0,673.0,-673.0,0.0,0.6458,0.6458
ESPORTSTMNT06_2767648,LFL,2023,IziDream,Solary,"Fiora,Sejuani,Kassadin,Kalista,Nautilus","Gnar,Elise,Azir,Lucian,Nami","Kio,Djoko,Milica,Bung,Twiizt","Melonik,Shlatan,Peng,TakeSet,Steeelback",blue,15.0,30.0,0,3.0,1.0,6.0,1.0,11.0,4.0,14.0,4.0,279.0,-279.0,1.0,0.9584,0.9584
ESPORTSTMNT06_2767653,LFL,2023,Aegis,BK ROG Esports,"K'Sante,Maokai,Azir,Kalista,Leona","Jax,Xin Zhao,Kassadin,Varus,Nautilus","Lot,SkewMond,Eika,Shiganari,Hantera","Howling,Pridestalkr,Czekolad,Trigger,Veignorem",blue,20.0,30.0,0,1.0,0.0,3.0,0.0,7.0,1.0,16.0,5.0,1356.0,-1356.0,1.0,1.0972,1.0972
ESPORTSTMNT06_2767676,LFL,2023,GameWard,Aegis,"Fiora,Elise,Azir,Aphelios,Renata Glasc","K'Sante,Xin Zhao,Kassadin,Kalista,Soraka","Badlulu,Eckas,twohoyrz,Peco,Raxxo","Lot,SkewMond,Eika,Shiganari,Hantera",blue,30.0,30.0,0,1.0,0.0,1.0,2.0,2.0,3.0,3.0,3.0,885.0,-885.0,1.0,0.5616,0.5616
ESPORTSTMNT06_2767685,LFL,2023,Vitality.Bee,Team BDS Academy,"Ornn,Wukong,Ryze,Varus,Amumu","Renekton,Maokai,Jayce,Ashe,Tahm Kench","PatkicaA,Daglas,Czajek,Innaxe,JACTROLL","Agresivoo,MAXI,RKR,xMatty,Erdote",blue,10.0,30.0,0,6.0,2.0,8.0,4.0,10.0,5.0,0.0,0.0,2781.0,-2781.0,1.0,1.104,1.104
ESPORTSTMNT06_2768025,LFL,2023,Karmine Corp,GameWard,"K'Sante,Vi,Viktor,Lucian,Sona","Gwen,Wukong,Azir,Xayah,Nami","Cabochard,Skeanz,SAKEN,Kaori,whiteinn","Badlulu,Eckas,twohoyrz,Peco,Raxxo",red,15.0,15.0,1,3.0,3.0,5.0,5.0,7.0,9.0,9.0,11.0,1026.0,-1026.0,0.0,0.947,0.947
ESPORTSTMNT06_2768031,LFL,2023,Team BDS Academy,Solary,"Ornn,Wukong,Akali,Zeri,Yuumi","Fiora,Vi,Syndra,Lucian,Nami","Agresivoo,MAXI,RKR,xMatty,Erdote","Melonik,Shlatan,Peng,TakeSet,Steeelback",red,30.0,15.0,0,0.0,2.0,0.0,10.0,5.0,10.0,10.0,20.0,-1981.0,1981.0,0.0,1.2832,1.2832
ESPORTSTMNT06_2768294,LFL,2023,Team GO,Vitality.Bee,"Jax,Graves,Azir,Lucian,Nami","K'Sante,Viego,Akali,Kalista,Nautilus","Ragner,Lyncas,Toucouille,Jezu,kamilius","PatkicaA,Daglas,Czajek,Innaxe,JACTROLL",blue,25.0,30.0,0,0.0,0.0,0.0,0.0,3.0,0.0,5.0,4.0,446.0,-446.0,1.0,0.7156,0.7156
ESPORTSTMNT06_2768330,LFL,2023,LDLC OL,BK ROG Esports,"K'Sante,Maokai,Kassadin,Varus,Tahm Kench","Jax,Sejuani,Akali,Kalista,Pyke","Kryze,White,Backlund,Jeskla,Zoelys","Howling,Pridestalkr,Czekolad,Trigger,Veignorem",blue,20.0,20.0,1,4.0,4.0,4.0,4.0,7.0,12.0,9.0,12.0,-909.0,909.0,1.0,0.9895,0.9895
ESPORTSTMNT06_2768665,LFL,2023,Team GO,LDLC OL,"K'Sante,Zac,Viktor,Lucian,Nami","Fiora,Vi,Syndra,Caitlyn,Lux","Ragner,Lyncas,Toucouille,Jezu,kamilius","Kryze,White,Backlund,Jeskla,Zoelys",blue,15.0,30.0,0,2.0,0.0,6.0,0.0,8.0,2.0,8.0,2.0,861.0,-861.0,1.0,0.6635,0.6635
ESPORTSTMNT06_2768671,LFL,2023,Karmine Corp,Team BDS Academy,"Gnar,Wukong,Azir,Varus,Leona","Renekton,Maokai,Jayce,Ezreal,Braum","Cabochard,Skeanz,SAKEN,Kaori,whiteinn","Agresivoo,MAXI,RKR,xMatty,Erdote",red,30.0,25.0,0,1.0,0.0,1.0,0.0,1.0,2.0,2.0,6.0,173.0,-173.0,1.0,0.4263,0.4263
ESPORTSTMNT06_2768710,LFL,2023,LDLC OL,Solary,"Sion,Vi,Ryze,Kalista,Renata Glasc","Jax,Sejuani,Orianna,Draven,Ashe","Kryze,White,Backlund,Jeskla,Zoelys","Melonik,Shlatan,Peng,TakeSet,Steeelback",blue,30.0,30.0,0,1.0,0.0,1.0,0.0,1.0,0.0,3.0,4.0,872.0,-872.0,1.0,0.492,0.492
ESPORTSTMNT06_2768715,LFL,2023,Team GO,BK ROG Esports,"Sion,Graves,Syndra,Kalista,Leona","K'Sante,Xin Zhao,Azir,Varus,Ashe","Ragner,Lyncas,Toucouille,Jezu,kamilius","Howling,Pridestalkr,Czekolad,Trigger,Veignorem",red,30.0,15.0,0,1.0,1.0,1.0,5.0,3.0,10.0,4.0,18.0,-449.0,449.0,1.0,0.9078,0.9078
ESPORTSTMNT06_2769015,LFL,2023,LDLC OL,IziDream,"Gangplank,Wukong,Syndra,Caitlyn,Heimerdinger","Jax,Lee Sin,Ryze,Varus,Lux","Kryze,White,Backlund,Jeskla,Zoelys","Kio,Djoko,Milica,Bung,Twiizt",red,30.0,30.0,0,0.0,1.0,0.0,1.0,3.0,2.0,4.0,2.0,-637.0,637.0,0.0,0.6673,0.6673
ESPORTSTMNT06_2769268,LFL,2023,GameWard,Solary,"Jax,Graves,Syndra,Kalista,Nautilus","Renekton,Vi,Akali,Zeri,Yuumi","Badlulu,Eckas,twohoyrz,Peco,Raxxo","Melonik,Shlatan,Peng,TakeSet,Steeelback",blue,25.0,30.0,0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,0.0,672.0,-672.0,1.0,0.5446,0.5446
ESPORTSTMNT06_2769284,LFL,2023,IziDream,Team BDS Academy,"Gangplank,Maokai,Azir,Sivir,Heimerdinger","Renekton,Sejuani,Sylas,Varus,Ashe","Kio,Djoko,Milica,Bung,Twiizt","Agresivoo,MAXI,RKR,xMatty,Erdote",red,30.0,30.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,-476.0,476.0,0.0,0.3025,0.3025
ESPORTSTMNT06_2769315,LFL,2023,Vitality.Bee,IziDream,"K'Sante,Hecarim,Ryze,Lucian,Nami","Fiora,Vi,Akali,Varus,Nautilus","PatkicaA,Daglas,Czajek,Innaxe,JACTROLL","Kio,Djoko,Milica,Bung,Twiizt",red,30.0,30.0,0,0.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,-422.0,422.0,0.0,0.8514,0.8514
ESPORTSTMNT06_2769330,LFL,2023,Aegis,Team BDS Academy,"Jax,Viego,Cassiopeia,Kalista,Leona","Jayce,Wukong,Ryze,Varus,Braum","Lot,SkewMond,Eika,Shiganari,Hantera","Agresivoo,MAXI,RKR,xMatty,Erdote",blue,10.0,30.0,0,5.0,1.0,6.0,1.0,7.0,1.0,9.0,9.0,1632.0,-1632.0,0.0,0.9205,0.9205
ESPORTSTMNT06_2769338,LFL,2023,Solary,Karmine Corp,"Fiora,Wukong,Orianna,Varus,Nautilus","Jax,Sejuani,Sylas,Ezreal,Karma","Melonik,Shlatan,Peng,TakeSet,Steeelback","Cabochard,Skeanz,SAKEN,Kaori,whiteinn",blue,20.0,30.0,0,1.0,0.0,2.0,1.0,8.0,2.0,8.0,3.0,1147.0,-1147.0,1.0,0.7522,0.7522
